,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
110,[1.37236402+0.00802333j 1.37115248+0.00041394j],"[[ 0.98019406+0.j         -0.02874998+0.19594141j]
 [ 0.02874998-0.19594141j  0.98019406+0.j        ]]",[1.37347121+3.03682139e-05j 1.37004529+5.97317861e-05j],"[[ 0.81421736+0.j         -0.58035949-0.01526316j]
 [ 0.58035949+0.01526316j  0.81421736+0.j        ]]",0.00162,-0.00834717134381271,1.372316506837304,(1.3712+9.01e-05j),(0.001116506837304021-9.01e-05j)
111,[1.37236008+0.00797778j 1.3711521 +0.00041578j],"[[ 0.97997344+0.j         -0.02897513+0.19700887j]
 [ 0.02897513-0.19700887j  0.97997344+0.j        ]]",[1.37346835+3.04190502e-05j 1.37004384+5.96809498e-05j],"[[ 0.8138708 +0.j         -0.58084488-0.01528221j]
 [ 0.58084488+0.01528221j  0.8138708 +0.j        ]]",0.00162,-0.008303459299665552,1.3723121838334884,(1.3712+9.01e-05j),(0.0011121838334884337-9.01e-05j)
112,[1.37235612+0.00793221j 1.37115171+0.00041764j],"[[ 0.97974903+0.j         -0.02920302+0.19808841j]
 [ 0.02920302-0.19808841j  0.97974903+0.j        ]]",[1.37346547+3.04703139e-05j 1.37004236+5.96296861e-05j],"[[ 0.81352118+0.j         -0.58133394-0.01530139j]
 [ 0.58133394+0.01530139j  0.81352118+0.j        ]]",0.00162,-0.008259747255518396,1.3723078298638967,(1.3712+9.01e-05j),(0.001107829863896681-9.01e-05j)
113,[1.37235212+0.00788662j 1.37115132+0.00041952j],"[[ 0.97952074+0.j         -0.02943372+0.19918026j]
 [ 0.02943372-0.19918026j  0.97952074+0.j        ]]",[1.37346256+3.05220044e-05j 1.37004088+5.95779956e-05j],"[[ 0.8131685 +0.j        -0.58182666-0.0153207j]
 [ 0.58182666+0.0153207j  0.8131685 +0.j       ]]",0.00162,-0.008216035211371238,1.3723034450922746,(1.3712+9.01e-05j),(0.0011034450922746686-9.01e-05j)
114,[1.37234811+0.007841j   1.37115092+0.00042142j],"[[ 0.97928848+0.j         -0.02966729+0.20028463j]
 [ 0.02966729-0.20028463j  0.97928848+0.j        ]]",[1.37345965+3.05741209e-05j 1.37003938+5.95258791e-05j],"[[ 0.81281276+0.j         -0.58232302-0.01534015j]
 [ 0.58232302+0.01534015j  0.81281276+0.j        ]]",0.00162,-0.00817232316722408,1.372299029682368,(1.3712+9.01e-05j),(0.00109902968236808-9.01e-05j)
115,[1.37234406+0.00779536j 1.37115052+0.00042335j],"[[ 0.97905215+0.j         -0.0299038 +0.20140173j]
 [ 0.0299038 -0.20140173j  0.97905215+0.j        ]]",[1.37345671+3.06266627e-05j 1.37003787+5.94733373e-05j],"[[ 0.81245396+0.j         -0.58282299-0.01535972j]
 [ 0.58282299+0.01535972j  0.81245396+0.j        ]]",0.00162,-0.008128611123076925,1.3722945837979224,(1.3712+9.01e-05j),(0.0010945837979223771-9.01e-05j)
116,[1.37234   +0.0077497j 1.37115011+0.0004253j],"[[ 0.97881165+0.j        -0.03014332+0.2025318j]
 [ 0.03014332-0.2025318j  0.97881165+0.j       ]]",[1.37345376+3.0679629e-05j 1.37003635+5.9420371e-05j],"[[ 0.8120921 +0.j         -0.58332658-0.01537943j]
 [ 0.58332658+0.01537943j  0.8120921 +0.j        ]]",0.00162,-0.008084899078929767,1.3722901076026834,(1.3712+9.01e-05j),(0.0010901076026834655-9.01e-05j)
117,[1.3723359+0.00770401j 1.3711497+0.00042728j],"[[ 0.97856689+0.j         -0.0303859 +0.20367506j]
 [ 0.0303859 -0.20367506j  0.97856689+0.j        ]]",[1.37345078+3.07330193e-05j 1.37003482+5.93669807e-05j],"[[ 0.81172718+0.j         -0.58383376-0.01539928j]
 [ 0.58383376+0.01539928j  0.81172718+0.j        ]]",0.00162,-0.008041187034782609,1.3722856012603961,(1.3712+9.01e-05j),(0.0010856012603961407-9.01e-05j)
118,[1.37233179+0.00765829j 1.37114928+0.00042928j],"[[ 0.97831777+0.j         -0.03063163+0.20483175j]
 [ 0.03063163-0.20483175j  0.97831777+0.j        ]]",[1.3734478 +3.07868326e-05j 1.37003327+5.93131674e-05j],"[[ 0.8113592 +0.j         -0.58434451-0.01541925j]
 [ 0.58434451+0.01541925j  0.8113592 +0.j        ]]",0.00162,-0.007997474990635453,1.3722810649348056,(1.3712+9.01e-05j),(0.0010810649348056423-9.01e-05j)
119,[1.37232765+0.00761255j 1.37114885+0.00043131j],"[[ 0.97806417+0.j         -0.03088057+0.20600211j]
 [ 0.03088057-0.20600211j  0.97806417+0.j        ]]",[1.37344479+3.08410684e-05j 1.37003171+5.92589316e-05j],"[[ 0.81098816+0.j         -0.58485881-0.01543935j]
 [ 0.58485881+0.01543935j  0.81098816+0.j        ]]",0.00162,-0.007953762946488294,1.3722764987896565,(1.3712+9.01e-05j),(0.0010764987896565437-9.01e-05j)
120,[1.37232348+0.00756679j 1.37114842+0.00043336j],"[[ 0.97780599+0.j         -0.03113281+0.20718639j]
 [ 0.03113281-0.20718639j  0.97780599+0.j        ]]",[1.37344177+3.08957258e-05j 1.37003013+5.92042742e-05j],"[[ 0.81061407+0.j         -0.58537666-0.01545957j]
 [ 0.58537666+0.01545957j  0.81061407+0.j        ]]",0.00162,-0.007910050902341138,1.372271902988693,(1.3712+9.01e-05j),(0.0010719029886929743-9.01e-05j)
121,[1.3723193 +0.007521j   1.37114798+0.00043544j],"[[ 0.97754311+0.j         -0.03138841+0.20838484j]
 [ 0.03138841-0.20838484j  0.97754311+0.j        ]]",[1.37343873+3.09508041e-05j 1.37002855+5.91491959e-05j],"[[ 0.81023692+0.j         -0.58589804-0.01547993j]
 [ 0.58589804+0.01547993j  0.81023692+0.j        ]]",0.00162,-0.007866338858193982,1.3722672776956581,(1.3712+9.01e-05j),(0.0010672776956581753-9.01e-05j)
122,[1.37231508+0.00747518j 1.37114754+0.00043754j],"[[ 0.97727541+0.j         -0.03164746+0.20959773j]
 [ 0.03164746-0.20959773j  0.97727541+0.j        ]]",[1.37343568+3.10063026e-05j 1.37002695+5.90936974e-05j],"[[ 0.80985671+0.j         -0.58642292-0.01550041j]
 [ 0.58642292+0.01550041j  0.80985671+0.j        ]]",0.00162,-0.007822626814046822,1.3722626230742956,(1.3712+9.01e-05j),(0.00106262307429561-9.01e-05j)
123,[1.37231085+0.00742934j 1.37114709+0.00043968j],"[[ 0.97700278+0.j         -0.03191004+0.21082531j]
 [ 0.03191004-0.21082531j  0.97700278+0.j        ]]",[1.37343261+3.10622204e-05j 1.37002533+5.90377796e-05j],"[[ 0.80947346+0.j         -0.58695129-0.01552101j]
 [ 0.58695129+0.01552101j  0.80947346+0.j        ]]",0.00162,-0.007778914769899666,1.3722579392883476,(1.3712+9.01e-05j),(0.0010579392883476313-9.01e-05j)
124,[1.37230659+0.00738347j 1.37114663+0.00044184j],"[[ 0.97672509+0.j         -0.03217623+0.21206787j]
 [ 0.03217623-0.21206787j  0.97672509+0.j        ]]",[1.37342952+3.11185568e-05j 1.37002371+5.89814432e-05j],"[[ 0.80908715+0.j         -0.58748314-0.01554174j]
 [ 0.58748314+0.01554174j  0.80908715+0.j        ]]",0.00162,-0.007735202725752509,1.3722532265015557,(1.3712+9.01e-05j),(0.001053226501555704-9.01e-05j)
125,[1.37230232+0.00733757j 1.37114617+0.00044403j],"[[ 0.97644222+0.j         -0.03244614+0.21332568j]
 [ 0.03244614-0.21332568j  0.97644222+0.j        ]]",[1.37342642+3.1175311e-05j 1.37002207+5.8924689e-05j],"[[ 0.80869779+0.j        -0.58801845-0.0155626j]
 [ 0.58801845+0.0155626j  0.80869779+0.j       ]]",0.00162,-0.007691490681605352,1.3722484848776608,(1.3712+9.01e-05j),(0.001048484877660849-9.01e-05j)
126,[1.37229802+0.00729164j 1.3711457 +0.00044624j],"[[ 0.97615402+0.j         -0.03271984+0.21459904j]
 [ 0.03271984-0.21459904j  0.97615402+0.j        ]]",[1.3734233 +3.12324822e-05j 1.37002042+5.88675178e-05j],"[[ 0.80830537+0.j         -0.5885572 -0.01558357j]
 [ 0.5885572 +0.01558357j  0.80830537+0.j        ]]",0.00162,-0.007647778637458195,1.372243714580403,(1.3712+9.01e-05j),(0.0010437145804029768-9.01e-05j)
127,[1.37229369+0.00724568j 1.37114522+0.00044849j],"[[ 0.97586036+0.j         -0.03299743+0.21588823j]
 [ 0.03299743-0.21588823j  0.97586036+0.j        ]]",[1.37342016+3.12900695e-05j 1.37001875+5.88099305e-05j],"[[ 0.80790991+0.j         -0.58909937-0.01560467j]
 [ 0.58909937+0.01560467j  0.80790991+0.j        ]]",0.00162,-0.007604066593311037,1.372238915773521,(1.3712+9.01e-05j),(0.0010389157735211096-9.01e-05j)
128,[1.37228935+0.00719969j 1.37114474+0.00045077j],"[[ 0.9755611 +0.j         -0.03327902+0.21719356j]
 [ 0.03327902-0.21719356j  0.9755611 +0.j        ]]",[1.37341701+3.13480723e-05j 1.37001708+5.87519277e-05j],"[[ 0.80751141+0.j         -0.58964495-0.01562588j]
 [ 0.58964495+0.01562588j  0.80751141+0.j        ]]",0.00162,-0.00756035454916388,1.3722340886207531,(1.3712+9.01e-05j),(0.0010340886207531597-9.01e-05j)
129,[1.37228499+0.00715367j 1.37114425+0.00045308j],"[[ 0.9752561+0.j         -0.0335647+0.21851534j]
 [ 0.0335647-0.21851534j  0.9752561+0.j        ]]",[1.37341385+3.14064895e-05j 1.37001539+5.86935105e-05j],"[[ 0.80710985+0.j         -0.59019391-0.01564721j]
 [ 0.59019391+0.01564721j  0.80710985+0.j        ]]",0.00162,-0.007516642505016723,1.3722292332858363,(1.3712+9.01e-05j),(0.0010292332858363729-9.01e-05j)
130,[1.3722806 +0.00710761j 1.37114375+0.00045542j],"[[ 0.97494519+0.j        -0.03385457+0.2198539j]
 [ 0.03385457-0.2198539j  0.97494519+0.j       ]]",[1.37341067+3.14653204e-05j 1.37001368+5.86346796e-05j],"[[ 0.80670525+0.j         -0.59074625-0.01566867j]
 [ 0.59074625+0.01566867j  0.80670525+0.j        ]]",0.00162,-0.007472930460869566,1.3722243499325066,(1.3712+9.01e-05j),(0.001024349932506663-9.01e-05j)
131,[1.3722762 +0.00706153j 1.37114324+0.00045779j],"[[ 0.97462824+0.j         -0.03414876+0.22120954j]
 [ 0.03414876-0.22120954j  0.97462824+0.j        ]]",[1.37340747+3.15245642e-05j 1.37001197+5.85754358e-05j],"[[ 0.8062976 +0.j         -0.59130195-0.01569023j]
 [ 0.59130195+0.01569023j  0.8062976 +0.j        ]]",0.00162,-0.007429218416722409,1.3722194387244984,(1.3712+9.01e-05j),(0.0010194387244983893-9.01e-05j)
132,[1.37227178+0.00701541j 1.37114272+0.00046019j],"[[ 0.97430506+0.j         -0.03444736+0.22258262j]
 [ 0.03444736-0.22258262j  0.97430506+0.j        ]]",[1.37340426+3.15842199e-05j 1.37001024+5.85157801e-05j],"[[ 0.80588691+0.j         -0.59186098-0.01571192j]
 [ 0.59186098+0.01571192j  0.80588691+0.j        ]]",0.00162,-0.007385506372575251,1.372214499825545,(1.3712+9.01e-05j),(0.0010144998255450233-9.01e-05j)
133,[1.37226733+0.00696926j 1.3711422 +0.00046263j],"[[ 0.9739755 +0.j         -0.03475051+0.22397348j]
 [ 0.03475051-0.22397348j  0.9739755 +0.j        ]]",[1.37340104+3.16442867e-05j 1.37000849+5.84557133e-05j],"[[ 0.80547318+0.j         -0.59242333-0.01573372j]
 [ 0.59242333+0.01573372j  0.80547318+0.j        ]]",0.00162,-0.007341794328428094,1.3722095333993787,(1.3712+9.01e-05j),(0.0010095333993787037-9.01e-05j)
134,[1.37226287+0.00692308j 1.37114167+0.0004651j ],"[[ 0.97363939+0.j         -0.03505831+0.22538247j]
 [ 0.03505831-0.22538247j  0.97363939+0.j        ]]",[1.3733978 +3.17047637e-05j 1.37000674+5.83952363e-05j],"[[ 0.80505641+0.j         -0.59298898-0.01575563j]
 [ 0.59298898+0.01575563j  0.80505641+0.j        ]]",0.00162,-0.007298082284280937,1.37220453960973,(1.3712+9.01e-05j),(0.0010045396097300152-9.01e-05j)
135,[1.37225839+0.00687686j 1.37114113+0.00046761j],"[[ 0.97329653+0.j         -0.03537091+0.22680996j]
 [ 0.03537091-0.22680996j  0.97329653+0.j        ]]",[1.37339455+3.176565e-05j 1.37000497+5.833435e-05j],"[[ 0.80463661+0.j         -0.59355792-0.01577766j]
 [ 0.59355792+0.01577766j  0.80463661+0.j        ]]",0.00162,-0.00725437024013378,1.372199518620328,(1.3712+9.01e-05j),(0.0009995186203279882-9.01e-05j)
136,[1.37225389+0.0068306j  1.37114058+0.00047016j],"[[ 0.97294676+0.j         -0.03568842+0.22825631j]
 [ 0.03568842-0.22825631j  0.97294676+0.j        ]]",[1.37339128+3.18269446e-05j 1.37000319+5.82730554e-05j],"[[ 0.80421376+0.j         -0.59413012-0.01579979j]
 [ 0.59413012+0.01579979j  0.80421376+0.j        ]]",0.00162,-0.007210658195986623,1.3721944705949007,(1.3712+9.01e-05j),(0.0009944705949007648-9.01e-05j)
137,[1.37224938+0.00678431j 1.37114002+0.00047274j],"[[ 0.97258987+0.j         -0.03601099+0.22972193j]
 [ 0.03601099-0.22972193j  0.97258987+0.j        ]]",[1.373388 +3.18886467e-05j 1.3700014+5.82113533e-05j],"[[ 0.80378788+0.j         -0.59470557-0.01582204j]
 [ 0.59470557+0.01582204j  0.80378788+0.j        ]]",0.00162,-0.007166946151839466,1.3721893956971738,(1.3712+9.01e-05j),(0.0009893956971738227-9.01e-05j)
138,[1.37224484+0.00673798j 1.37113945+0.00047536j],"[[ 0.97222566+0.j         -0.03633875+0.23120719j]
 [ 0.03633875-0.23120719j  0.97222566+0.j        ]]",[1.3733847 +3.19507554e-05j 1.36999959+5.81492446e-05j],"[[ 0.80335896+0.j        -0.59528424-0.0158444j]
 [ 0.59528424+0.0158444j  0.80335896+0.j       ]]",0.00162,-0.007123234107692308,1.3721842940908717,(1.3712+9.01e-05j),(0.0009842940908717512-9.01e-05j)
139,[1.37224029+0.00669161j 1.37113887+0.00047801j],"[[ 0.97185393+0.j        -0.03667186+0.2327125j]
 [ 0.03667186-0.2327125j  0.97185393+0.j       ]]",[1.3733814 +3.20132696e-05j 1.36999777+5.80867304e-05j],"[[ 0.80292702+0.j         -0.59586613-0.01586686j]
 [ 0.59586613+0.01586686j  0.80292702+0.j        ]]",0.00162,-0.007079522063545151,1.3721791659397173,(1.3712+9.01e-05j),(0.0009791659397173635-9.01e-05j)
140,[1.37223573+0.0066452j  1.37113828+0.00048071j],"[[ 0.97147447+0.j         -0.03701047+0.23423829j]
 [ 0.03701047-0.23423829j  0.97147447+0.j        ]]",[1.37337807+3.20761883e-05j 1.36999594+5.80238117e-05j],"[[ 0.80249204+0.j         -0.59645122-0.01588944j]
 [ 0.59645122+0.01588944j  0.80249204+0.j        ]]",0.00162,-0.007035810019397994,1.3721740114074312,(1.3712+9.01e-05j),(0.0009740114074312523-9.01e-05j)
141,[1.37223115+0.00659875j 1.37113768+0.00048344j],"[[ 0.97108705+0.j         -0.03735473+0.23578499j]
 [ 0.03735473-0.23578499j  0.97108705+0.j        ]]",[1.37337474+3.21395107e-05j 1.36999409+5.79604893e-05j],"[[ 0.80205403+0.j         -0.59703948-0.01591211j]
 [ 0.59703948+0.01591211j  0.80205403+0.j        ]]",0.00162,-0.006992097975250837,1.3721688306577329,(1.3712+9.01e-05j),(0.0009688306577328998-9.01e-05j)
142,[1.37222655+0.00655226j 1.37113707+0.00048622j],"[[ 0.97069145+0.j         -0.03770482+0.23735303j]
 [ 0.03770482-0.23735303j  0.97069145+0.j        ]]",[1.37337139+3.22032357e-05j 1.36999223+5.78967643e-05j],"[[ 0.801613  +0.j        -0.59763089-0.0159349j]
 [ 0.59763089+0.0159349j  0.801613  +0.j       ]]",0.00162,-0.00694838593110368,1.3721636238543389,(1.3712+9.01e-05j),(0.000963623854338902-9.01e-05j)
143,[1.37222194+0.00650573j 1.37113645+0.00048904j],"[[ 0.97028742+0.j         -0.0380609 +0.23894287j]
 [ 0.0380609 -0.23894287j  0.97028742+0.j        ]]",[1.37336803+3.22673622e-05j 1.36999036+5.78326378e-05j],"[[ 0.80116894+0.j         -0.59822544-0.01595778j]
 [ 0.59822544+0.01595778j  0.80116894+0.j        ]]",0.00162,-0.006904673886956522,1.3721583911609643,(1.3712+9.01e-05j),(0.0009583911609643003-9.01e-05j)
144,[1.37221731+0.00645916j 1.37113582+0.0004919j ],"[[ 0.96987471+0.j         -0.03842317+0.24055498j]
 [ 0.03842317-0.24055498j  0.96987471+0.j        ]]",[1.37336466+3.23318894e-05j 1.36998848+5.77681106e-05j],"[[ 0.80072186+0.j         -0.59882311-0.01598077j]
 [ 0.59882311+0.01598077j  0.80072186+0.j        ]]",0.00162,-0.006860961842809365,1.3721531327413228,(1.3712+9.01e-05j),(0.0009531327413228041-9.01e-05j)
145,[1.37221267+0.00641254j 1.37113518+0.00049481j],"[[ 0.96945308+0.j         -0.03879179+0.24218984j]
 [ 0.03879179-0.24218984j  0.96945308+0.j        ]]",[1.37336127+3.23968161e-05j 1.36998658+5.77031839e-05j],"[[ 0.80027176+0.j         -0.59942388-0.01600386j]
 [ 0.59942388+0.01600386j  0.80027176+0.j        ]]",0.00162,-0.006817249798662208,1.372147848759125,(1.3712+9.01e-05j),(0.000947848759125014-9.01e-05j)
146,[1.37220802+0.00636588j 1.37113452+0.00049776j],"[[ 0.96902225+0.j         -0.03916698+0.24384795j]
 [ 0.03916698-0.24384795j  0.96902225+0.j        ]]",[1.37335787+3.24621412e-05j 1.36998467+5.76378588e-05j],"[[ 0.79981864+0.j         -0.60002772-0.01602705j]
 [ 0.60002772+0.01602705j  0.79981864+0.j        ]]",0.00162,-0.006773537754515051,1.37214253937808,(1.3712+9.01e-05j),(0.0009425393780799762-9.01e-05j)
147,[1.37220335+0.00631917j 1.37113385+0.00050076j],"[[ 0.96858195+0.j         -0.03954893+0.24552982j]
 [ 0.03954893-0.24552982j  0.96858195+0.j        ]]",[1.37335446+3.25278637e-05j 1.36998274+5.75721363e-05j],"[[ 0.79936251+0.j         -0.60063463-0.01605034j]
 [ 0.60063463+0.01605034j  0.79936251+0.j        ]]",0.00162,-0.006729825710367894,1.372137204761894,(1.3712+9.01e-05j),(0.0009372047618940726-9.01e-05j)
148,[1.37219867+0.00627241j 1.37113317+0.00050381j],"[[ 0.96813188+0.j         -0.03993787+0.24723597j]
 [ 0.03993787-0.24723597j  0.96813188+0.j        ]]",[1.37335104+3.25939826e-05j 1.36998081+5.75060174e-05j],"[[ 0.79890336+0.j         -0.60124458-0.01607373j]
 [ 0.60124458+0.01607373j  0.79890336+0.j        ]]",0.00162,-0.006686113666220736,1.3721318450742717,(1.3712+9.01e-05j),(0.0009318450742716866-9.01e-05j)
149,[1.37219398+0.0062256j 1.37113248+0.0005069j],"[[ 0.96767176+0.j         -0.040334  +0.24896695j]
 [ 0.040334  -0.24896695j  0.96767176+0.j        ]]",[1.3733476 +3.26604967e-05j 1.36997886+5.74395033e-05j],"[[ 0.79844121+0.j         -0.60185756-0.01609721j]
 [ 0.60185756+0.01609721j  0.79844121+0.j        ]]",0.00162,-0.006642401622073579,1.372126460478915,(1.3712+9.01e-05j),(0.0009264604789149811-9.01e-05j)
150,[1.37218928+0.00617874j 1.37113177+0.00051005j],"[[ 0.96720126+0.j         -0.04073757+0.25072331j]
 [ 0.04073757-0.25072331j  0.96720126+0.j        ]]",[1.37334415+3.27274048e-05j 1.3699769 +5.73725952e-05j],"[[ 0.79797604+0.j         -0.60247353-0.01612079j]
 [ 0.60247353+0.01612079j  0.79797604+0.j        ]]",0.00162,-0.0065986895779264225,1.3721210511395234,(1.3712+9.01e-05j),(0.0009210511395234544-9.01e-05j)
151,[1.37218457+0.00613184j 1.37113104+0.00051324j],"[[ 0.96672006+0.j         -0.04114881+0.25250564j]
 [ 0.04114881-0.25250564j  0.96672006+0.j        ]]",[1.3733407 +3.27947059e-05j 1.36997492+5.73052941e-05j],"[[ 0.79750787+0.j         -0.60309249-0.01614447j]
 [ 0.60309249+0.01614447j  0.79750787+0.j        ]]",0.00162,-0.006554977533779265,1.3721156172197944,(1.3712+9.01e-05j),(0.0009156172197943846-9.01e-05j)
152,[1.37217985+0.00608488j 1.37113031+0.00051649j],"[[ 0.96622783+0.j         -0.04156799+0.25431453j]
 [ 0.04156799-0.25431453j  0.96622783+0.j        ]]",[1.37333723+3.28623988e-05j 1.36997293+5.72376012e-05j],"[[ 0.7970367 +0.j         -0.60371441-0.01616823j]
 [ 0.60371441+0.01616823j  0.7970367 +0.j        ]]",0.00162,-0.006511265489632108,1.3721101588834217,(1.3712+9.01e-05j),(0.0009101588834217189-9.01e-05j)
153,[1.37217512+0.00603786j 1.37112955+0.00051979j],"[[ 0.96572422+0.j         -0.04199537+0.25615058j]
 [ 0.04199537-0.25615058j  0.96572422+0.j        ]]",[1.37333374+3.29304823e-05j 1.36997093+5.71695177e-05j],"[[ 0.79656252+0.j         -0.60433928-0.01619209j]
 [ 0.60433928+0.01619209j  0.79656252+0.j        ]]",0.00162,-0.00646755344548495,1.3721046762940985,(1.3712+9.01e-05j),(0.0009046762940985165-9.01e-05j)
154,[1.37217039+0.00599079j 1.37112878+0.00052315j],"[[ 0.96520886+0.j         -0.04243122+0.25801444j]
 [ 0.04243122-0.25801444j  0.96520886+0.j        ]]",[1.37333025+3.29989553e-05j 1.36996892+5.71010447e-05j],"[[ 0.79608535+0.j         -0.60496707-0.01621604j]
 [ 0.60496707+0.01621604j  0.79608535+0.j        ]]",0.00162,-0.006423841401337793,1.3720991696155134,(1.3712+9.01e-05j),(0.0008991696155133955-9.01e-05j)
155,[1.37216564+0.00594367j 1.371128  +0.00052656j],"[[ 0.96468137+0.j         -0.04287585+0.25990676j]
 [ 0.04287585-0.25990676j  0.96468137+0.j        ]]",[1.37332675+3.30678164e-05j 1.36996689+5.70321836e-05j],"[[ 0.79560518+0.j         -0.60559776-0.01624008j]
 [ 0.60559776+0.01624008j  0.79560518+0.j        ]]",0.00162,-0.0063801293571906365,1.3720936390113534,(1.3712+9.01e-05j),(0.0008936390113534198-9.01e-05j)
156,[1.37216089+0.00589648j 1.3711272 +0.00053004j],"[[ 0.96414135+0.j         -0.04332956+0.26182821j]
 [ 0.04332956-0.26182821j  0.96414135+0.j        ]]",[1.37332323+3.31370646e-05j 1.36996485+5.69629354e-05j],"[[ 0.79512203+0.j        -0.60623134-0.0162642j]
 [ 0.60623134+0.0162642j  0.79512203+0.j       ]]",0.00162,-0.006336417313043479,1.3720880846453023,(1.3712+9.01e-05j),(0.0008880846453023228-9.01e-05j)
157,[1.37215613+0.00584924j 1.37112638+0.00053357j],"[[ 0.96358839+0.j         -0.04379267+0.26377948j]
 [ 0.04379267-0.26377948j  0.96358839+0.j        ]]",[1.37331971+3.32066985e-05j 1.3699628 +5.68933015e-05j],"[[ 0.79463588+0.j         -0.60686778-0.01628842j]
 [ 0.60686778+0.01628842j  0.79463588+0.j        ]]",0.00162,-0.006292705268896322,1.3720825066810418,(1.3712+9.01e-05j),(0.0008825066810418392-9.01e-05j)
158,[1.37215137+0.00580193j 1.37112554+0.00053716j],"[[ 0.96302207+0.j         -0.04426552+0.26576129j]
 [ 0.04426552-0.26576129j  0.96302207+0.j        ]]",[1.37331617+3.3276717e-05j 1.36996073+5.6823283e-05j],"[[ 0.79414675+0.j         -0.60750706-0.01631271j]
 [ 0.60750706+0.01631271j  0.79414675+0.j        ]]",0.00162,-0.006248993224749165,1.3720769052822495,(1.3712+9.01e-05j),(0.0008769052822494849-9.01e-05j)
159,[1.3721466 +0.00575456j 1.37112468+0.00054082j],"[[ 0.96244192+0.j        -0.04474846+0.2677744j]
 [ 0.04474846-0.2677744j  0.96244192+0.j       ]]",[1.37331263+3.33471186e-05j 1.36995865+5.67528814e-05j],"[[ 0.79365465+0.j        -0.60814916-0.0163371j]
 [ 0.60814916+0.0163371j  0.79365465+0.j       ]]",0.00162,-0.006205281180602007,1.3720712806126008,(1.3712+9.01e-05j),(0.0008712806126007777-9.01e-05j)
160,[1.37214183+0.00570712j 1.3711238 +0.00054455j],"[[ 0.96184748+0.j         -0.04524187+0.26981955j]
 [ 0.04524187-0.26981955j  0.96184748+0.j        ]]",[1.37330907+3.34179022e-05j 1.36995656+5.66820978e-05j],"[[ 0.79315956+0.j         -0.60879407-0.01636156j]
 [ 0.60879407+0.01636156j  0.79315956+0.j        ]]",0.00162,-0.0061615691364548504,1.3720656328357685,(1.3712+9.01e-05j),(0.0008656328357685705-9.01e-05j)
161,[1.37213706+0.00565962j 1.3711229 +0.00054834j],"[[ 0.96123827+0.j         -0.04574615+0.27189755j]
 [ 0.04574615-0.27189755j  0.96123827+0.j        ]]",[1.37330551+3.34890663e-05j 1.36995445+5.66109337e-05j],"[[ 0.7926615 +0.j         -0.60944175-0.01638611j]
 [ 0.60944175+0.01638611j  0.7926615 +0.j        ]]",0.00162,-0.006117857092307693,1.372059962115422,(1.3712+9.01e-05j),(0.0008599621154219417-9.01e-05j)
162,[1.37213229+0.00561205j 1.37112198+0.0005522j ],"[[ 0.96061376+0.j         -0.0462617 +0.27400922j]
 [ 0.0462617 -0.27400922j  0.96061376+0.j        ]]",[1.37330193+3.35606097e-05j 1.36995234+5.65393903e-05j],"[[ 0.79216047+0.j         -0.61009219-0.01641073j]
 [ 0.61009219+0.01641073j  0.79216047+0.j        ]]",0.00162,-0.006074145048160536,1.3720542686152273,(1.3712+9.01e-05j),(0.0008542686152273049-9.01e-05j)
163,[1.37212751+0.00556441j 1.37112104+0.00055613j],"[[ 0.95997343+0.j        -0.04678896+0.2761554j]
 [ 0.04678896-0.2761554j  0.95997343+0.j       ]]",[1.37329835+3.36325311e-05j 1.36995021+5.64674689e-05j],"[[ 0.79165647+0.j         -0.61074537-0.01643544j]
 [ 0.61074537+0.01643544j  0.79165647+0.j        ]]",0.00162,-0.006030433004013379,1.3720485524988475,(1.3712+9.01e-05j),(0.0008485524988475213-9.01e-05j)
164,[1.37212274+0.00551669j 1.37112008+0.00056013j],"[[ 0.95931671+0.j         -0.0473284 +0.27833697j]
 [ 0.0473284 -0.27833697j  0.95931671+0.j        ]]",[1.37329475+3.37048289e-05j 1.36994806+5.63951711e-05j],"[[ 0.79114951+0.j         -0.61140127-0.01646022j]
 [ 0.61140127+0.01646022j  0.79114951+0.j        ]]",0.00162,-0.005986720959866221,1.3720428139299425,(1.3712+9.01e-05j),(0.0008428139299425652-9.01e-05j)
165,[1.37211797+0.0054689j  1.37111909+0.00056421j],"[[ 0.95864302+0.j         -0.0478805 +0.28055483j]
 [ 0.0478805 -0.28055483j  0.95864302+0.j        ]]",[1.37329115+3.37775019e-05j 1.36994591+5.63224981e-05j],"[[ 0.79063959+0.j         -0.61205986-0.01648508j]
 [ 0.61205986+0.01648508j  0.79063959+0.j        ]]",0.00162,-0.0059430089157190644,1.3720370530721695,(1.3712+9.01e-05j),(0.0008370530721695246-9.01e-05j)
166,[1.3721132 +0.00542103j 1.37111807+0.00056836j],"[[ 0.95795175+0.j         -0.04844577+0.28280994j]
 [ 0.04844577-0.28280994j  0.95795175+0.j        ]]",[1.37328753+3.38505486e-05j 1.36994374+5.62494514e-05j],"[[ 0.79012672+0.j         -0.61272113-0.01651001j]
 [ 0.61272113+0.01651001j  0.79012672+0.j        ]]",0.00162,-0.005899296871571907,1.3720312700891817,(1.3712+9.01e-05j),(0.0008312700891817126-9.01e-05j)
