,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,Coupling coeff.,Ecm,XC,Ecm-XC
121,[1.371-0.00234719j 1.371-0.00108881j],"[[8.32610705e-01+0.j         8.78741524e-14-0.55385866j]
 [1.92603941e-14+0.55385866j 8.32610705e-01+0.j        ]]",[1.3725015-9.e-05j 1.3694985-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-6.38324029e-18j]]",0.0015015,(1.371-9e-05j),(1.371-9e-05j),0j
122,[1.371-0.0023436j 1.371-0.0010924j],"[[8.31948017e-01+0.j         3.92741395e-15-0.55485358j]
 [0.00000000e+00+0.55485358j 8.31948017e-01+0.j        ]]",[1.372503-9.e-05j 1.369497-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.001503,(1.371-9e-05j),(1.371-9e-05j),0j
123,[1.371-0.00233998j 1.371-0.00109602j],"[[ 8.31280303e-01+0.j         -4.11337631e-14-0.55585345j]
 [ 1.12349248e-13+0.55585345j  8.31280303e-01+0.j        ]]",[1.3725045-9.e-05j 1.3694955-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0015045,(1.371-9e-05j),(1.371-9e-05j),0j
124,[1.371-0.00233634j 1.371-0.00109966j],"[[ 8.30607469e-01+0.j          1.95982119e-13-0.55685836j]
 [-1.06226375e-13+0.55685836j  8.30607469e-01+0.j        ]]",[1.372506-9.e-05j 1.369494-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.001506,(1.371-9e-05j),(1.371-9e-05j),0j
125,[1.371-0.00233268j 1.371-0.00110332j],"[[ 8.29929423e-01+0.j        -3.28653771e-13-0.5578684j]
 [ 2.33873072e-13+0.5578684j  8.29929423e-01+0.j       ]]",[1.3725075-9.e-05j 1.3694925-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678-0.j]]",0.0015075,(1.371-9e-05j),(1.371-9e-05j),0j
126,[1.371-0.00232899j 1.371-0.00110701j],"[[ 8.29246066e-01+0.j          6.59750032e-14-0.55888367j]
 [-4.71590885e-14+0.55888367j  8.29246066e-01+0.j        ]]",[1.372509-9.e-05j 1.369491-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-1.40171039e-30j]]",0.001509,(1.371-9e-05j),(1.371-9e-05j),0j
127,[1.371-0.00232527j 1.371-0.00111073j],"[[ 8.28557301e-01+0.j          3.27682326e-13-0.55990428j]
 [-2.23315315e-13+0.55990428j  8.28557301e-01+0.j        ]]",[1.3725105-9.e-05j 1.3694895-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015105,(1.371-9e-05j),(1.371-9e-05j),0j
128,[1.371-0.00232152j 1.371-0.00111448j],"[[ 8.27863022e-01+0.j         -8.08519918e-14-0.56093031j]
 [ 0.00000000e+00+0.56093031j  8.27863022e-01+0.j        ]]",[1.372512-9.e-05j 1.369488-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0015119999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
129,[1.371-0.00231775j 1.371-0.00111825j],"[[ 8.27163125e-01+0.j          4.17443857e-14-0.56196189j]
 [-1.09919592e-13+0.56196189j  8.27163125e-01+0.j        ]]",[1.3725135-9.e-05j 1.3694865-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015135,(1.371-9e-05j),(1.371-9e-05j),0j
130,[1.371-0.00231395j 1.371-0.00112205j],"[[ 8.26457498e-01+0.j          1.32172051e-13-0.56299912j]
 [-1.10776869e-13+0.56299912j  8.26457498e-01+0.j        ]]",[1.372515-9.e-05j 1.369485-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-6.34258271e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001515,(1.371-9e-05j),(1.371-9e-05j),0j
131,[1.371-0.00231012j 1.371-0.00112588j],"[[ 8.25746029e-01+0.j         -5.67601521e-15-0.56404211j]
 [ 0.00000000e+00+0.56404211j  8.25746029e-01+0.j        ]]",[1.3725165-9.e-05j 1.3694835-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015165,(1.371-9e-05j),(1.371-9e-05j),0j
132,[1.371-0.00230627j 1.371-0.00112973j],"[[ 8.25028599e-01+0.j         -4.30211422e-16-0.56509098j]
 [ 0.00000000e+00+0.56509098j  8.25028599e-01+0.j        ]]",[1.372518-9.e-05j 1.369482-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+6.31547765e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001518,(1.371-9e-05j),(1.371-9e-05j),0j
133,[1.371-0.00230238j 1.371-0.00113362j],"[[ 8.24305087e-01+0.j         -7.77988785e-14-0.56614585j]
 [ 0.00000000e+00+0.56614585j  8.24305087e-01+0.j        ]]",[1.3725195-9.e-05j 1.3694805-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-6.30673501e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015195,(1.371-9e-05j),(1.371-9e-05j),0j
134,[1.371-0.00229847j 1.371-0.00113753j],"[[ 8.23575368e-01+0.j          4.96547248e-14-0.56720685j]
 [-1.13970413e-13+0.56720685j  8.23575368e-01+0.j        ]]",[1.372521-9.e-05j 1.369479-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.001521,(1.371-9e-05j),(1.371-9e-05j),0j
135,[1.371-0.00229452j 1.371-0.00114148j],"[[ 8.22839311e-01+0.j          1.85608473e-13-0.56827411j]
 [-2.13322915e-13+0.56827411j  8.22839311e-01+0.j        ]]",[1.3725225-9.e-05j 1.3694775-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0015225,(1.371-9e-05j),(1.371-9e-05j),0j
136,[1.371-0.00229055j 1.371-0.00114545j],"[[ 8.22096782e-01+0.j         -1.75692794e-13-0.56934777j]
 [ 1.67417647e-13+0.56934777j  8.22096782e-01+0.j        ]]",[1.372524-9.e-05j 1.369476-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.001524,(1.371-9e-05j),(1.371-9e-05j),0j
137,[1.371-0.00228654j 1.371-0.00114946j],"[[ 8.21347641e-01+0.j          4.22301083e-14-0.57042796j]
 [-4.62327931e-14+0.57042796j  8.21347641e-01+0.j        ]]",[1.3725255-9.e-05j 1.3694745-9.e-05j],"[[ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678-0.0000000e+00j -0.70710678-1.8287363e-30j]]",0.0015255,(1.371-9e-05j),(1.371-9e-05j),0j
138,[1.371-0.0022825j 1.371-0.0011535j],"[[ 8.20591742e-01+0.j          2.46981255e-13-0.57151482j]
 [-2.47069311e-13+0.57151482j  8.20591742e-01+0.j        ]]",[1.372527-9.e-05j 1.369473-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-6.24771502e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001527,(1.371-9e-05j),(1.371-9e-05j),0j
139,[1.371-0.00227842j 1.371-0.00115758j],"[[8.19828937e-01+0.j         1.02695630e-15-0.57260852j]
 [0.00000000e+00+0.57260852j 8.19828937e-01+0.j        ]]",[1.3725285-9.e-05j 1.3694715-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0015285,(1.371-9e-05j),(1.371-9e-05j),0j
140,[1.371-0.00227431j 1.371-0.00116169j],"[[ 8.19059069e-01+0.j         8.10462808e-14-0.5737092j]
 [-1.73215968e-13+0.5737092j  8.19059069e-01+0.j       ]]",[1.37253-9.e-05j 1.36947-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0015300000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
141,[1.371-0.00227017j 1.371-0.00116583j],"[[ 8.18281976e-01+0.j         -1.90958360e-14-0.57481702j]
 [ 5.44309199e-14+0.57481702j  8.18281976e-01+0.j        ]]",[1.3725315-9.e-05j 1.3694685-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-1.25157588e-17j]]",0.0015315,(1.371-9e-05j),(1.371-9e-05j),0j
142,[1.371-0.00226599j 1.371-0.00117001j],"[[ 8.17497490e-01+0.j          1.85351734e-13-0.57593216j]
 [-2.18319555e-13+0.57593216j  8.17497490e-01+0.j        ]]",[1.372533-9.e-05j 1.369467-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.001533,(1.371-9e-05j),(1.371-9e-05j),0j
143,[1.371-0.00226178j 1.371-0.00117422j],"[[ 8.16705436e-01+0.j         -1.00794373e-13-0.57705479j]
 [-2.49722321e-14+0.57705479j  8.16705436e-01+0.j        ]]",[1.3725345-9.e-05j 1.3694655-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.24901712e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015345,(1.371-9e-05j),(1.371-9e-05j),0j
144,[1.371-0.00225753j 1.371-0.00117847j],"[[ 8.15905633e-01+0.j          2.97734060e-13-0.57818509j]
 [-2.77942387e-13+0.57818509j  8.15905633e-01+0.j        ]]",[1.372536-9.e-05j 1.369464-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.001536,(1.371-9e-05j),(1.371-9e-05j),0j
145,[1.371-0.00225324j 1.371-0.00118276j],"[[ 8.15097890e-01+0.j          1.89070981e-13-0.57932325j]
 [-1.30053069e-13+0.57932325j  8.15097890e-01+0.j        ]]",[1.3725375-9.e-05j 1.3694625-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015375,(1.371-9e-05j),(1.371-9e-05j),0j
146,[1.371-0.00224891j 1.371-0.00118709j],"[[8.14282012e-01+0.j         4.77395901e-15-0.58046947j]
 [0.00000000e+00+0.58046947j 8.14282012e-01+0.j        ]]",[1.372539-9.e-05j 1.369461-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.22682512e-18j]]",0.001539,(1.371-9e-05j),(1.371-9e-05j),0j
147,[1.371-0.00224454j 1.371-0.00119146j],"[[8.13457791e-01+0.j         9.88931159e-14-0.58162395j]
 [2.62775494e-14+0.58162395j 8.13457791e-01+0.j        ]]",[1.3725405-9.e-05j 1.3694595-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0015405,(1.371-9e-05j),(1.371-9e-05j),0j
148,[1.371-0.00224013j 1.371-0.00119587j],"[[ 8.12625014e-01+0.j         -4.16500168e-13-0.58278691j]
 [ 2.29302453e-13+0.58278691j  8.12625014e-01+0.j        ]]",[1.372542-9.e-05j 1.369458-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.21471067e-18j]]",0.001542,(1.371-9e-05j),(1.371-9e-05j),0j
149,[1.371-0.00223568j 1.371-0.00120032j],"[[ 8.11783458e-01+0.j          8.62053484e-14-0.58395858j]
 [-5.19259101e-15+0.58395858j  8.11783458e-01+0.j        ]]",[1.3725435-9.e-05j 1.3694565-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.24141149e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015435,(1.371-9e-05j),(1.371-9e-05j),0j
150,[1.371-0.00223119j 1.371-0.00120481j],"[[8.10932887e-01+0.j         6.89726054e-15-0.58513917j]
 [0.00000000e+00+0.58513917j 8.10932887e-01+0.j        ]]",[1.372545-9.e-05j 1.369455-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.001545,(1.371-9e-05j),(1.371-9e-05j),0j
151,[1.371-0.00222665j 1.371-0.00120935j],"[[ 8.10073058e-01+0.j         -5.23955879e-14-0.58632895j]
 [ 3.78880065e-14+0.58632895j  8.10073058e-01+0.j        ]]",[1.3725465-9.e-05j 1.3694535-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0015465,(1.371-9e-05j),(1.371-9e-05j),0j
152,[1.371-0.00222206j 1.371-0.00121394j],"[[ 8.09203716e-01+0.j          4.19941859e-14-0.58752817j]
 [-3.80439115e-14+0.58752817j  8.09203716e-01+0.j        ]]",[1.372548-9.e-05j 1.369452-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+3.38813179e-21j]]",0.001548,(1.371-9e-05j),(1.371-9e-05j),0j
153,[1.371-0.00221743j 1.371-0.00121857j],"[[ 8.08324592e-01+0.j          3.20604654e-13-0.58873708j]
 [-2.73710253e-13+0.58873708j  8.08324592e-01+0.j        ]]",[1.3725495-9.e-05j 1.3694505-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-6.18462979e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015495,(1.371-9e-05j),(1.371-9e-05j),0j
154,[1.371-0.00221276j 1.371-0.00122324j],"[[ 8.07435405e-01+0.j         -2.66731082e-14-0.58995599j]
 [ 6.31724962e-14+0.58995599j  8.07435405e-01+0.j        ]]",[1.372551-9.e-05j 1.369449-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.001551,(1.371-9e-05j),(1.371-9e-05j),0j
155,[1.371-0.00220803j 1.371-0.00122797j],"[[ 8.06535862e-01+0.j          4.02178291e-14-0.59118517j]
 [-3.89298996e-14+0.59118517j  8.06535862e-01+0.j        ]]",[1.3725525-9.e-05j 1.3694475-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.0015525,(1.371-9e-05j),(1.371-9e-05j),0j
156,[1.371-0.00220325j 1.371-0.00123275j],"[[ 8.05625654e-01+0.j         -3.47555318e-13-0.59242494j]
 [ 1.38726385e-13+0.59242494j  8.05625654e-01+0.j        ]]",[1.372554-9.e-05j 1.369446-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-6.16672063e-18j]]",0.001554,(1.371-9e-05j),(1.371-9e-05j),0j
157,[1.371-0.00219842j 1.371-0.00123758j],"[[ 8.04704455e-01+0.j          1.98840944e-13-0.59367562j]
 [-1.40312802e-13+0.59367562j  8.04704455e-01+0.j        ]]",[1.3725555-9.e-05j 1.3694445-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+6.16077393e-18j]]",0.0015555,(1.371-9e-05j),(1.371-9e-05j),0j
158,[1.371-0.00219354j 1.371-0.00124246j],"[[ 8.03771924e-01+0.j          2.76834111e-13-0.59493756j]
 [-2.87791638e-13+0.59493756j  8.03771924e-01+0.j        ]]",[1.372557-9.e-05j 1.369443-9.e-05j],"[[ 0.70710678+0.0000000e+00j -0.70710678-6.1548387e-18j]
 [ 0.70710678-0.0000000e+00j  0.70710678+0.0000000e+00j]]",0.001557,(1.371-9e-05j),(1.371-9e-05j),0j
159,[1.371-0.0021886j 1.371-0.0012474j],"[[ 8.02827701e-01+0.j          1.95454763e-13-0.59621111j]
 [-1.47571110e-13+0.59621111j  8.02827701e-01+0.j        ]]",[1.3725585-9.e-05j 1.3694415-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-2.19014016e-31j]]",0.0015585,(1.371-9e-05j),(1.371-9e-05j),0j
160,[1.371-0.0021836j 1.371-0.0012524j],"[[ 8.01871407e-01+0.j          4.87387908e-14-0.59749665j]
 [-2.09771160e-13+0.59749665j  8.01871407e-01+0.j        ]]",[1.37256-9.e-05j 1.36944-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+6.14300247e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00156,(1.371-9e-05j),(1.371-9e-05j),0j
161,[1.371-0.00217855j 1.371-0.00125745j],"[[ 8.00902642e-01+0.j         -2.18713936e-14-0.59879459j]
 [-3.28810592e-14+0.59879459j  8.00902642e-01+0.j        ]]",[1.3725615-9.e-05j 1.3694385-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.13710141e-18j]]",0.0015615,(1.371-9e-05j),(1.371-9e-05j),0j
162,[1.371-0.00217343j 1.371-0.00126257j],"[[ 7.99920982e-01+0.j          4.17416102e-13-0.60010534j]
 [-3.34494088e-13+0.60010534j  7.99920982e-01+0.j        ]]",[1.372563-9.e-05j 1.369437-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.001563,(1.371-9e-05j),(1.371-9e-05j),0j
163,[1.371-0.00216825j 1.371-0.00126775j],"[[ 7.98925980e-01+0.j         -8.61238164e-14-0.60142936j]
 [ 3.49800860e-15+0.60142936j  7.98925980e-01+0.j        ]]",[1.3725645-9.e-05j 1.3694355-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015645,(1.371-9e-05j),(1.371-9e-05j),0j
164,[1.371-0.002163j 1.371-0.001273j],"[[ 7.97917162e-01+0.j         -7.87148124e-14-0.60276712j]
 [ 0.00000000e+00+0.60276712j  7.97917162e-01+0.j        ]]",[1.372566-9.e-05j 1.369434-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.11946606e-18j]]",0.0015660000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
165,[1.371-0.00215769j 1.371-0.00127831j],"[[ 7.96894024e-01+0.j          2.70616862e-13-0.60411912j]
 [-1.54368407e-13+0.60411912j  7.96894024e-01+0.j        ]]",[1.3725675-9.e-05j 1.3694325-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-6.11361011e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015674999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
166,[1.371-0.00215231j 1.371-0.00128369j],"[[ 7.95856031e-01+0.j         9.39803790e-14-0.6054859j]
 [-1.56528799e-13+0.6054859j  7.95856031e-01+0.j       ]]",[1.372569-9.e-05j 1.369431-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.11218975e-18j]]",0.001569,(1.371-9e-05j),(1.371-9e-05j),0j
167,[1.371-0.00214685j 1.371-0.00128915j],"[[ 7.94802616e-01+0.j         -2.37088127e-13-0.60686803j]
 [ 1.98229180e-13+0.60686803j  7.94802616e-01+0.j        ]]",[1.3725705-9.e-05j 1.3694295-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-1.22038636e-17j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015705,(1.371-9e-05j),(1.371-9e-05j),0j
168,[1.371-0.00214132j 1.371-0.00129468j],"[[ 7.93733173e-01+0.j        -7.50788320e-14-0.6082661j]
 [ 1.15220470e-13+0.6082661j  7.93733173e-01+0.j       ]]",[1.372572-9.e-05j 1.369428-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+3.38813179e-21j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001572,(1.371-9e-05j),(1.371-9e-05j),0j
169,[1.371-0.00213571j 1.371-0.00130029j],"[[ 7.92647053e-01+0.j          1.25066624e-13-0.60968078j]
 [-2.01457167e-13+0.60968078j  7.92647053e-01+0.j        ]]",[1.3725735-9.e-05j 1.3694265-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.09029797e-18j]]",0.0015735,(1.371-9e-05j),(1.371-9e-05j),0j
170,[1.371-0.00213002j 1.371-0.00130598j],"[[ 7.91543566e-01+0.j         -3.54716256e-14-0.61111274j]
 [ 4.37811717e-14+0.61111274j  7.91543566e-01+0.j        ]]",[1.372575-9.e-05j 1.369425-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678+0.j]]",0.001575,(1.371-9e-05j),(1.371-9e-05j),0j
171,[1.371-0.00212424j 1.371-0.00131176j],"[[ 7.90421971e-01+0.j          8.19943072e-14-0.61256274j]
 [-2.11937774e-15+0.61256274j  7.90421971e-01+0.j        ]]",[1.3725765-9.e-05j 1.3694235-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+6.07870844e-18j]]",0.0015765,(1.371-9e-05j),(1.371-9e-05j),0j
172,[1.371-0.00211837j 1.371-0.00131763j],"[[ 7.89281471e-01+0.j          1.43385304e-13-0.61403156j]
 [-2.13447956e-13+0.61403156j  7.89281471e-01+0.j        ]]",[1.372578-9.e-05j 1.369422-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-6.07153217e-18j]]",0.001578,(1.371-9e-05j),(1.371-9e-05j),0j
173,[1.371-0.00211242j 1.371-0.00132358j],"[[ 7.88121212e-01+0.j         -2.43138842e-13-0.61552007j]
 [ 2.56944858e-13+0.61552007j  7.88121212e-01+0.j        ]]",[1.3725795-9.e-05j 1.3694205-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0015795,(1.371-9e-05j),(1.371-9e-05j),0j
174,[1.371-0.00210636j 1.371-0.00132964j],"[[ 7.86940271e-01+0.j         -4.99877917e-13-0.61702918j]
 [ 3.53112221e-13+0.61702918j  7.86940271e-01+0.j        ]]",[1.372581-9.e-05j 1.369419-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-6.01732206e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.001581,(1.371-9e-05j),(1.371-9e-05j),0j
175,[1.371-0.0021002j 1.371-0.0013358j],"[[ 7.85737652e-01+0.j          2.66009437e-13-0.61855989j]
 [-1.79570764e-13+0.61855989j  7.85737652e-01+0.j        ]]",[1.3725825-9.e-05j 1.3694175-9.e-05j],"[[ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678-0.0000000e+00j -0.70710678-6.0556612e-18j]]",0.0015825,(1.371-9e-05j),(1.371-9e-05j),0j
176,[1.371-0.00209394j 1.371-0.00134206j],"[[ 7.84512275e-01+0.j         -7.44959650e-14-0.62011329j]
 [ 1.81814727e-13+0.62011329j  7.84512275e-01+0.j        ]]",[1.372584-9.e-05j 1.369416-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-6.04992668e-18j]]",0.001584,(1.371-9e-05j),(1.371-9e-05j),0j
177,[1.371-0.00208756j 1.371-0.00134844j],"[[ 7.83262969e-01+0.j         -2.90711899e-13-0.62169054j]
 [ 4.78438101e-14+0.62169054j  7.83262969e-01+0.j        ]]",[1.3725855-9.e-05j 1.3694145-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.0015855,(1.371-9e-05j),(1.371-9e-05j),0j
178,[1.371-0.00208106j 1.371-0.00135494j],"[[ 7.81988455e-01+0.j         -5.16253706e-15-0.62329291j]
 [ 0.00000000e+00+0.62329291j  7.81988455e-01+0.j        ]]",[1.372587-9.e-05j 1.369413-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-6.03849014e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015869999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
179,[1.371-0.00207444j 1.371-0.00136156j],"[[ 7.80687342e-01+0.j         -1.11299858e-14-0.62492181j]
 [ 0.00000000e+00+0.62492181j  7.80687342e-01+0.j        ]]",[1.3725885-9.e-05j 1.3694115-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0015885,(1.371-9e-05j),(1.371-9e-05j),0j
180,[1.371-0.00206769j 1.371-0.00136831j],"[[ 7.79358098e-01+0.j          2.02921013e-13-0.62657877j]
 [-1.48134300e-13+0.62657877j  7.79358098e-01+0.j        ]]",[1.37259-9.e-05j 1.36941-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-6.02709676e-18j]]",0.00159,(1.371-9e-05j),(1.371-9e-05j),0j
181,[1.371-0.0020608j 1.371-0.0013752j],"[[ 7.77999046e-01+0.j         -8.58479954e-14-0.62826546j]
 [ 0.00000000e+00+0.62826546j  7.77999046e-01+0.j        ]]",[1.3725915-9.e-05j 1.3694085-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0015915,(1.371-9e-05j),(1.371-9e-05j),0j
182,[1.371-0.00205376j 1.371-0.00138224j],"[[ 7.76608328e-01+0.j          1.12410081e-13-0.62998373j]
 [-5.26801841e-14+0.62998373j  7.76608328e-01+0.j        ]]",[1.372593-9.e-05j 1.369407-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.001593,(1.371-9e-05j),(1.371-9e-05j),0j
183,[1.371-0.00204656j 1.371-0.00138944j],"[[ 7.75183889e-01+0.j         -7.19277068e-14-0.63173566j]
 [-3.12291031e-15+0.63173566j  7.75183889e-01+0.j        ]]",[1.3725945-9.e-05j 1.3694055-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-6.01008708e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0015945,(1.371-9e-05j),(1.371-9e-05j),0j
