,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,coupling_coeff.,loss_diff,Ecm,XC,Ecm-XC
113,[1.37235078+0.00789502j 1.37115267+0.00041112j],"[[ 0.98004818+0.j         -0.02899226+0.19663422j]
 [ 0.02899226-0.19663422j  0.98004818+0.j        ]]",[1.37344364+3.0359506e-05j 1.37005981+5.9740494e-05j],"[[ 0.8142767 +0.j         -0.58027125-0.01545065j]
 [ 0.58027125+0.01545065j  0.8142767 +0.j        ]]",0.0016,-0.008216035211371238,1.3723034450922746,(1.3712+9.01e-05j),(0.0011034450922746686-9.01e-05j)
114,[1.37234675+0.00784945j 1.37115228+0.00041297j],"[[ 0.97982219+0.j        -0.02922136+0.1977235j]
 [ 0.02922136-0.1977235j  0.97982219+0.j       ]]",[1.37344071+3.04120683e-05j 1.37005832+5.96879317e-05j],"[[ 0.81391841+0.j         -0.58077318-0.01547059j]
 [ 0.58077318+0.01547059j  0.81391841+0.j        ]]",0.0016,-0.00817232316722408,1.372299029682368,(1.3712+9.01e-05j),(0.00109902968236808-9.01e-05j)
115,[1.37234269+0.00780386j 1.37115189+0.00041485j],"[[ 0.97959226+0.j         -0.02945331+0.19882534j]
 [ 0.02945331-0.19882534j  0.97959226+0.j        ]]",[1.37343777+3.04650611e-05j 1.37005682+5.96349389e-05j],"[[ 0.81355701+0.j         -0.58127878-0.01549067j]
 [ 0.58127878+0.01549067j  0.81355701+0.j        ]]",0.0016,-0.008128611123076925,1.3722945837979224,(1.3712+9.01e-05j),(0.0010945837979223771-9.01e-05j)
116,[1.37233861+0.00775825j 1.3711515 +0.00041675j],"[[ 0.97935828+0.j         -0.02968819+0.19993994j]
 [ 0.02968819-0.19993994j  0.97935828+0.j        ]]",[1.37343481+3.05184837e-05j 1.3700553 +5.95815163e-05j],"[[ 0.81319253+0.j         -0.58178804-0.01551088j]
 [ 0.58178804+0.01551088j  0.81319253+0.j        ]]",0.0016,-0.008084899078929767,1.3722901076026834,(1.3712+9.01e-05j),(0.0010901076026834655-9.01e-05j)
117,[1.3723345+0.00771262j 1.3711511+0.00041867j],"[[ 0.97912015+0.j         -0.02992606+0.20106754j]
 [ 0.02992606-0.20106754j  0.97912015+0.j        ]]",[1.37343183+3.05723353e-05j 1.37005377+5.95276647e-05j],"[[ 0.81282495+0.j         -0.58230093-0.01553122j]
 [ 0.58230093+0.01553122j  0.81282495+0.j        ]]",0.0016,-0.008041187034782609,1.3722856012603961,(1.3712+9.01e-05j),(0.0010856012603961407-9.01e-05j)
118,[1.37233037+0.00766696j 1.37115069+0.00042061j],"[[ 0.97887779+0.j         -0.03016698+0.20220836j]
 [ 0.03016698-0.20220836j  0.97887779+0.j        ]]",[1.37342883+3.06266152e-05j 1.37005223+5.94733848e-05j],"[[ 0.81245428+0.j        -0.58281745-0.0155517j]
 [ 0.58281745+0.0155517j  0.81245428+0.j       ]]",0.0016,-0.007997474990635453,1.3722810649348056,(1.3712+9.01e-05j),(0.0010810649348056423-9.01e-05j)
119,[1.37232622+0.00762128j 1.37115028+0.00042259j],"[[ 0.97863109+0.j         -0.03041103+0.20336265j]
 [ 0.03041103-0.20336265j  0.97863109+0.j        ]]",[1.37342582+3.06813228e-05j 1.37005068+5.94186772e-05j],"[[ 0.81208052+0.j         -0.58333758-0.01557232j]
 [ 0.58333758+0.01557232j  0.81208052+0.j        ]]",0.0016,-0.007953762946488294,1.3722764987896565,(1.3712+9.01e-05j),(0.0010764987896565437-9.01e-05j)
120,[1.37232204+0.00757557j 1.37114986+0.00042458j],"[[ 0.97837993+0.j         -0.03065827+0.20453064j]
 [ 0.03065827-0.20453064j  0.97837993+0.j        ]]",[1.37342279+3.07364573e-05j 1.37004911+5.93635427e-05j],"[[ 0.81170367+0.j         -0.58386129-0.01559306j]
 [ 0.58386129+0.01559306j  0.81170367+0.j        ]]",0.0016,-0.007910050902341138,1.372271902988693,(1.3712+9.01e-05j),(0.0010719029886929743-9.01e-05j)
121,[1.37231784+0.00752984j 1.37114944+0.0004266j ],"[[ 0.97812421+0.j        -0.03090879+0.2057126j]
 [ 0.03090879-0.2057126j  0.97812421+0.j       ]]",[1.37341974+3.07920179e-05j 1.37004754+5.93079821e-05j],"[[ 0.81132373+0.j         -0.58438858-0.01561393j]
 [ 0.58438858+0.01561393j  0.81132373+0.j        ]]",0.0016,-0.007866338858193982,1.3722672776956581,(1.3712+9.01e-05j),(0.0010672776956581753-9.01e-05j)
122,[1.37231361+0.00748408j 1.37114901+0.00042865j],"[[ 0.97786382+0.j         -0.03116267+0.20690877j]
 [ 0.03116267-0.20690877j  0.97786382+0.j        ]]",[1.37341668+3.0848004e-05j 1.37004594+5.9251996e-05j],"[[ 0.8109407 +0.j         -0.58491942-0.01563494j]
 [ 0.58491942+0.01563494j  0.8109407 +0.j        ]]",0.0016,-0.007822626814046822,1.3722626230742956,(1.3712+9.01e-05j),(0.00106262307429561-9.01e-05j)
123,[1.37230936+0.00743829j 1.37114858+0.00043072j],"[[ 0.97759864+0.j         -0.03141997+0.20811941j]
 [ 0.03141997-0.20811941j  0.97759864+0.j        ]]",[1.3734136 +3.09044148e-05j 1.37004434+5.91955852e-05j],"[[ 0.81055458+0.j         -0.58545381-0.01565607j]
 [ 0.58545381+0.01565607j  0.81055458+0.j        ]]",0.0016,-0.007778914769899666,1.3722579392883476,(1.3712+9.01e-05j),(0.0010579392883476313-9.01e-05j)
124,[1.37230509+0.00739248j 1.37114813+0.00043282j],"[[ 0.97732854+0.j        -0.03168079+0.2093448j]
 [ 0.03168079-0.2093448j  0.97732854+0.j       ]]",[1.3734105 +3.09612495e-05j 1.37004272+5.91387505e-05j],"[[ 0.81016537+0.j         -0.58599172-0.01567733j]
 [ 0.58599172+0.01567733j  0.81016537+0.j        ]]",0.0016,-0.007735202725752509,1.3722532265015557,(1.3712+9.01e-05j),(0.001053226501555704-9.01e-05j)
125,[1.3723008 +0.00734664j 1.37114769+0.00043495j],"[[ 0.97705341+0.j         -0.0319452 +0.21058521j]
 [ 0.0319452 -0.21058521j  0.97705341+0.j        ]]",[1.37340739+3.10185073e-05j 1.37004109+5.90814927e-05j],"[[ 0.80977308+0.j         -0.58653313-0.01569872j]
 [ 0.58653313+0.01569872j  0.80977308+0.j        ]]",0.0016,-0.007691490681605352,1.3722484848776608,(1.3712+9.01e-05j),(0.001048484877660849-9.01e-05j)
126,[1.37229648+0.00730077j 1.37114723+0.00043711j],"[[ 0.97677312+0.j         -0.03221331+0.21184092j]
 [ 0.03221331-0.21184092j  0.97677312+0.j        ]]",[1.37340427+3.10761876e-05j 1.37003945+5.90238124e-05j],"[[ 0.8093777 +0.j         -0.58707803-0.01572023j]
 [ 0.58707803+0.01572023j  0.8093777 +0.j        ]]",0.0016,-0.007647778637458195,1.372243714580403,(1.3712+9.01e-05j),(0.0010437145804029768-9.01e-05j)
127,[1.37229214+0.00725488j 1.37114677+0.00043929j],"[[ 0.97648753+0.j         -0.03248519+0.21311223j]
 [ 0.03248519-0.21311223j  0.97648753+0.j        ]]",[1.37340112+3.11342894e-05j 1.37003779+5.89657106e-05j],"[[ 0.80897923+0.j         -0.58762641-0.01574187j]
 [ 0.58762641+0.01574187j  0.80897923+0.j        ]]",0.0016,-0.007604066593311037,1.372238915773521,(1.3712+9.01e-05j),(0.0010389157735211096-9.01e-05j)
128,[1.37228778+0.00720895j 1.3711463 +0.0004415j ],"[[ 0.9761965 +0.j         -0.03276095+0.21439943j]
 [ 0.03276095-0.21439943j  0.9761965 +0.j        ]]",[1.37339797+3.1192812e-05j 1.37003612+5.8907188e-05j],"[[ 0.80857768+0.j         -0.58817824-0.01576363j]
 [ 0.58817824+0.01576363j  0.80857768+0.j        ]]",0.0016,-0.00756035454916388,1.3722340886207531,(1.3712+9.01e-05j),(0.0010340886207531597-9.01e-05j)
129,[1.3722834 +0.007163j   1.37114583+0.00044375j],"[[ 0.9758999 +0.j         -0.03304068+0.21570282j]
 [ 0.03304068-0.21570282j  0.9758999 +0.j        ]]",[1.37339479+3.12517547e-05j 1.37003444+5.88482453e-05j],"[[ 0.80817305+0.j         -0.58873351-0.01578552j]
 [ 0.58873351+0.01578552j  0.80817305+0.j        ]]",0.0016,-0.007516642505016723,1.3722292332858363,(1.3712+9.01e-05j),(0.0010292332858363729-9.01e-05j)
130,[1.372279  +0.00711701j 1.37114535+0.00044602j],"[[ 0.97559757+0.j         -0.03332449+0.21702273j]
 [ 0.03332449-0.21702273j  0.97559757+0.j        ]]",[1.3733916 +3.13111165e-05j 1.37003275+5.87888835e-05j],"[[ 0.80776533+0.j         -0.58929219-0.01580752j]
 [ 0.58929219+0.01580752j  0.80776533+0.j        ]]",0.0016,-0.007472930460869566,1.3722243499325066,(1.3712+9.01e-05j),(0.001024349932506663-9.01e-05j)
131,[1.37227458+0.00707099j 1.37114486+0.00044833j],"[[ 0.97528937+0.j         -0.03361247+0.21835946j]
 [ 0.03361247-0.21835946j  0.97528937+0.j        ]]",[1.3733884 +3.13708966e-05j 1.37003104+5.87291034e-05j],"[[ 0.80735454+0.j         -0.58985428-0.01582965j]
 [ 0.58985428+0.01582965j  0.80735454+0.j        ]]",0.0016,-0.007429218416722409,1.3722194387244984,(1.3712+9.01e-05j),(0.0010194387244983893-9.01e-05j)
132,[1.37227014+0.00702494j 1.37114436+0.00045066j],"[[ 0.97497513+0.j         -0.03390474+0.21971336j]
 [ 0.03390474-0.21971336j  0.97497513+0.j        ]]",[1.37338518+3.14310942e-05j 1.37002932+5.86689058e-05j],"[[ 0.80694066+0.j         -0.59041976-0.01585189j]
 [ 0.59041976+0.01585189j  0.80694066+0.j        ]]",0.0016,-0.007385506372575251,1.372214499825545,(1.3712+9.01e-05j),(0.0010144998255450233-9.01e-05j)
133,[1.37226568+0.00697886j 1.37114385+0.00045303j],"[[ 0.97465471+0.j         -0.03420141+0.22108475j]
 [ 0.03420141-0.22108475j  0.97465471+0.j        ]]",[1.37338195+3.14917085e-05j 1.37002758+5.86082915e-05j],"[[ 0.8065237+0.j         -0.5909886-0.01587426j]
 [ 0.5909886+0.01587426j  0.8065237+0.j        ]]",0.0016,-0.007341794328428094,1.3722095333993787,(1.3712+9.01e-05j),(0.0010095333993787037-9.01e-05j)
134,[1.3722612 +0.00693274j 1.37114334+0.00045544j],"[[ 0.97432792+0.j       -0.0345026 +0.222474j]
 [ 0.0345026 -0.222474j  0.97432792+0.j      ]]",[1.3733787 +3.15527385e-05j 1.37002584+5.85472615e-05j],"[[ 0.80610367+0.j         -0.59156079-0.01589674j]
 [ 0.59156079+0.01589674j  0.80610367+0.j        ]]",0.0016,-0.007298082284280937,1.37220453960973,(1.3712+9.01e-05j),(0.0010045396097300152-9.01e-05j)
135,[1.3722567 +0.0068866j  1.37114282+0.00045787j],"[[ 0.97399459+0.j         -0.03480843+0.22388145j]
 [ 0.03480843-0.22388145j  0.97399459+0.j        ]]",[1.37337544+3.16141834e-05j 1.37002408+5.84858166e-05j],"[[ 0.80568056+0.j         -0.59213631-0.01591933j]
 [ 0.59213631+0.01591933j  0.80568056+0.j        ]]",0.0016,-0.00725437024013378,1.372199518620328,(1.3712+9.01e-05j),(0.0009995186203279882-9.01e-05j)
136,[1.37225218+0.00684041j 1.37114229+0.00046035j],"[[ 0.97365456+0.j         -0.03511902+0.22530747j]
 [ 0.03511902-0.22530747j  0.97365456+0.j        ]]",[1.37337217+3.16760423e-05j 1.3700223 +5.84239577e-05j],"[[ 0.80525437+0.j         -0.59271515-0.01594204j]
 [ 0.59271515+0.01594204j  0.80525437+0.j        ]]",0.0016,-0.007210658195986623,1.3721944705949007,(1.3712+9.01e-05j),(0.0009944705949007648-9.01e-05j)
137,[1.37224765+0.00679419j 1.37114175+0.00046285j],"[[ 0.97330762+0.j         -0.03543451+0.22675244j]
 [ 0.03543451-0.22675244j  0.97330762+0.j        ]]",[1.37336888+3.17383143e-05j 1.37002052+5.83616857e-05j],"[[ 0.80482511+0.j         -0.59329728-0.01596487j]
 [ 0.59329728+0.01596487j  0.80482511+0.j        ]]",0.0016,-0.007166946151839466,1.3721893956971738,(1.3712+9.01e-05j),(0.0009893956971738227-9.01e-05j)
138,[1.37224309+0.00674794j 1.3711412 +0.0004654j ],"[[ 0.97295359+0.j         -0.03575503+0.22821676j]
 [ 0.03575503-0.22821676j  0.97295359+0.j        ]]",[1.37336557+3.18009984e-05j 1.37001872+5.82990016e-05j],"[[ 0.80439278+0.j         -0.59388269-0.01598781j]
 [ 0.59388269+0.01598781j  0.80439278+0.j        ]]",0.0016,-0.007123234107692308,1.3721842940908717,(1.3712+9.01e-05j),(0.0009842940908717512-9.01e-05j)
139,[1.37223852+0.00670164j 1.37114064+0.00046798j],"[[ 0.97259227+0.j         -0.03608073+0.22970081j]
 [ 0.03608073-0.22970081j  0.97259227+0.j        ]]",[1.37336226+3.18640938e-05j 1.37001691+5.82359062e-05j],"[[ 0.80395737+0.j         -0.59447135-0.01601086j]
 [ 0.59447135+0.01601086j  0.80395737+0.j        ]]",0.0016,-0.007079522063545151,1.3721791659397173,(1.3712+9.01e-05j),(0.0009791659397173635-9.01e-05j)
140,[1.37223393+0.00665531j 1.37114008+0.0004706j ],"[[ 0.97222345+0.j         -0.03641175+0.23120501j]
 [ 0.03641175-0.23120501j  0.97222345+0.j        ]]",[1.37335893+3.19275994e-05j 1.37001509+5.81724006e-05j],"[[ 0.8035189 +0.j         -0.59506326-0.01603402j]
 [ 0.59506326+0.01603402j  0.8035189 +0.j        ]]",0.0016,-0.007035810019397994,1.3721740114074312,(1.3712+9.01e-05j),(0.0009740114074312523-9.01e-05j)
141,[1.37222933+0.00660894j 1.3711395 +0.00047325j],"[[ 0.97184691+0.j         -0.03674824+0.23272978j]
 [ 0.03674824-0.23272978j  0.97184691+0.j        ]]",[1.37335558+3.19915144e-05j 1.37001325+5.81084856e-05j],"[[ 0.80307736+0.j         -0.59565839-0.01605729j]
 [ 0.59565839+0.01605729j  0.80307736+0.j        ]]",0.0016,-0.006992097975250837,1.3721688306577329,(1.3712+9.01e-05j),(0.0009688306577328998-9.01e-05j)
142,[1.37222471+0.00656253j 1.37113891+0.00047595j],"[[ 0.97146244+0.j         -0.03709036+0.23427555j]
 [ 0.03709036-0.23427555j  0.97146244+0.j        ]]",[1.37335223+3.20558377e-05j 1.3700114 +5.80441623e-05j],"[[ 0.80263275+0.j         -0.59625672-0.01608067j]
 [ 0.59625672+0.01608067j  0.80263275+0.j        ]]",0.0016,-0.00694838593110368,1.3721636238543389,(1.3712+9.01e-05j),(0.000963623854338902-9.01e-05j)
143,[1.37222008+0.00651608j 1.37113831+0.00047869j],"[[ 0.9710698 +0.j         -0.03743828+0.23584277j]
 [ 0.03743828-0.23584277j  0.9710698 +0.j        ]]",[1.37334886+3.21205683e-05j 1.37000954+5.79794317e-05j],"[[ 0.80218508+0.j         -0.59685823-0.01610415j]
 [ 0.59685823+0.01610415j  0.80218508+0.j        ]]",0.0016,-0.006904673886956522,1.3721583911609643,(1.3712+9.01e-05j),(0.0009583911609643003-9.01e-05j)
144,[1.37221543+0.00646959j 1.37113771+0.00048147j],"[[ 0.97066876+0.j         -0.03779218+0.23743191j]
 [ 0.03779218-0.23743191j  0.97066876+0.j        ]]",[1.37334547+3.21857053e-05j 1.37000766+5.79142947e-05j],"[[ 0.80173435+0.j         -0.59746291-0.01612774j]
 [ 0.59746291+0.01612774j  0.80173435+0.j        ]]",0.0016,-0.006860961842809365,1.3721531327413228,(1.3712+9.01e-05j),(0.0009531327413228041-9.01e-05j)
145,[1.37221076+0.00642306j 1.37113709+0.00048429j],"[[ 0.97025906+0.j         -0.03815222+0.23904342j]
 [ 0.03815222-0.23904342j  0.97025906+0.j        ]]",[1.37334208+3.22512476e-05j 1.37000577+5.78487524e-05j],"[[ 0.80128055+0.j         -0.59807074-0.01615144j]
 [ 0.59807074+0.01615144j  0.80128055+0.j        ]]",0.0016,-0.006817249798662208,1.372147848759125,(1.3712+9.01e-05j),(0.000947848759125014-9.01e-05j)
146,[1.37220609+0.00637648j 1.37113645+0.00048716j],"[[ 0.96984046+0.j         -0.0385186 +0.24067781j]
 [ 0.0385186 -0.24067781j  0.96984046+0.j        ]]",[1.37333867+3.23171942e-05j 1.37000387+5.77828058e-05j],"[[ 0.8008237 +0.j         -0.59868169-0.01617523j]
 [ 0.59868169+0.01617523j  0.8008237 +0.j        ]]",0.0016,-0.006773537754515051,1.37214253937808,(1.3712+9.01e-05j),(0.0009425393780799762-9.01e-05j)
147,[1.37220139+0.00632985j 1.37113581+0.00049007j],"[[ 0.96941267+0.j         -0.03889152+0.24233557j]
 [ 0.03889152-0.24233557j  0.96941267+0.j        ]]",[1.37333525+3.23835439e-05j 1.37000195+5.77164561e-05j],"[[ 0.80036379+0.j         -0.59929574-0.01619913j]
 [ 0.59929574+0.01619913j  0.80036379+0.j        ]]",0.0016,-0.006729825710367894,1.372137204761894,(1.3712+9.01e-05j),(0.0009372047618940726-9.01e-05j)
148,[1.37219669+0.00628319j 1.37113515+0.00049303j],"[[ 0.96897542+0.j         -0.03927117+0.24401722j]
 [ 0.03927117-0.24401722j  0.96897542+0.j        ]]",[1.37333182+3.24502958e-05j 1.37000003+5.76497042e-05j],"[[ 0.79990083+0.j         -0.59991289-0.01622314j]
 [ 0.59991289+0.01622314j  0.79990083+0.j        ]]",0.0016,-0.006686113666220736,1.3721318450742717,(1.3712+9.01e-05j),(0.0009318450742716866-9.01e-05j)
149,[1.37219197+0.00623647j 1.37113449+0.00049603j],"[[ 0.96852843+0.j         -0.03965777+0.24572328j]
 [ 0.03965777-0.24572328j  0.96852843+0.j        ]]",[1.37332838+3.25174488e-05j 1.36999808+5.75825512e-05j],"[[ 0.79943481+0.j         -0.6005331 -0.01624724j]
 [ 0.6005331 +0.01624724j  0.79943481+0.j        ]]",0.0016,-0.006642401622073579,1.372126460478915,(1.3712+9.01e-05j),(0.0009264604789149811-9.01e-05j)
150,[1.37218725+0.0061897j  1.3711338 +0.00049909j],"[[ 0.9680714 +0.j         -0.04005154+0.24745432j]
 [ 0.04005154-0.24745432j  0.9680714 +0.j        ]]",[1.37332492+3.25850017e-05j 1.36999613+5.75149983e-05j],"[[ 0.79896575+0.j         -0.60115637-0.01627144j]
 [ 0.60115637+0.01627144j  0.79896575+0.j        ]]",0.0016,-0.0065986895779264225,1.3721210511395234,(1.3712+9.01e-05j),(0.0009210511395234544-9.01e-05j)
151,[1.37218251+0.00614289j 1.37113311+0.00050219j],"[[ 0.967604  +0.j        -0.04045272+0.2492109j]
 [ 0.04045272-0.2492109j  0.967604  +0.j       ]]",[1.37332145+3.26529535e-05j 1.36999416+5.74470465e-05j],"[[ 0.79849363+0.j         -0.60178266-0.01629573j]
 [ 0.60178266+0.01629573j  0.79849363+0.j        ]]",0.0016,-0.006554977533779265,1.3721156172197944,(1.3712+9.01e-05j),(0.0009156172197943846-9.01e-05j)
152,[1.37217776+0.00609603j 1.3711324 +0.00050534j],"[[ 0.96712592+0.j         -0.04086155+0.25099359j]
 [ 0.04086155-0.25099359j  0.96712592+0.j        ]]",[1.37331797+3.27213029e-05j 1.36999218+5.73786971e-05j],"[[ 0.79801847+0.j         -0.60241196-0.01632013j]
 [ 0.60241196+0.01632013j  0.79801847+0.j        ]]",0.0016,-0.006511265489632108,1.3721101588834217,(1.3712+9.01e-05j),(0.0009101588834217189-9.01e-05j)
153,[1.372173  +0.00604911j 1.37113168+0.00050855j],"[[ 0.96663682+0.j       -0.04127828+0.252803j]
 [ 0.04127828-0.252803j  0.96663682+0.j      ]]",[1.37331448+3.27900488e-05j 1.36999019+5.73099512e-05j],"[[ 0.79754028+0.j         -0.60304425-0.01634462j]
 [ 0.60304425+0.01634462j  0.79754028+0.j        ]]",0.0016,-0.00646755344548495,1.3721046762940985,(1.3712+9.01e-05j),(0.0009046762940985165-9.01e-05j)
154,[1.37216823+0.00600214j 1.37113094+0.0005118j ],"[[ 0.96613635+0.j         -0.04170318+0.25463976j]
 [ 0.04170318-0.25463976j  0.96613635+0.j        ]]",[1.37331098+3.28591901e-05j 1.36998819+5.72408099e-05j],"[[ 0.79705904+0.j        -0.6036795 -0.0163692j]
 [ 0.6036795 +0.0163692j  0.79705904+0.j       ]]",0.0016,-0.006423841401337793,1.3720991696155134,(1.3712+9.01e-05j),(0.0008991696155133955-9.01e-05j)
155,[1.37216346+0.00595511j 1.37113018+0.00051512j],"[[ 0.96562413+0.j         -0.04213652+0.25650449j]
 [ 0.04213652-0.25650449j  0.96562413+0.j        ]]",[1.37330747+3.29287256e-05j 1.36998617+5.71712744e-05j],"[[ 0.79657476+0.j         -0.60431771-0.01639387j]
 [ 0.60431771+0.01639387j  0.79657476+0.j        ]]",0.0016,-0.0063801293571906365,1.3720936390113534,(1.3712+9.01e-05j),(0.0008936390113534198-9.01e-05j)
156,[1.37215867+0.00590803j 1.37112941+0.00051849j],"[[ 0.96509979+0.j         -0.0425786 +0.25839786j]
 [ 0.0425786 -0.25839786j  0.96509979+0.j        ]]",[1.37330395+3.2998654e-05j 1.36998414+5.7101346e-05j],"[[ 0.79608745+0.j         -0.60495884-0.01641863j]
 [ 0.60495884+0.01641863j  0.79608745+0.j        ]]",0.0016,-0.006336417313043479,1.3720880846453023,(1.3712+9.01e-05j),(0.0008880846453023228-9.01e-05j)
157,[1.37215388+0.00586089j 1.37112862+0.00052192j],"[[ 0.96456293+0.j         -0.04302973+0.26032056j]
 [ 0.04302973-0.26032056j  0.96456293+0.j        ]]",[1.37330042+3.30689741e-05j 1.36998209+5.70310259e-05j],"[[ 0.79559711+0.j         -0.60560288-0.01644349j]
 [ 0.60560288+0.01644349j  0.79559711+0.j        ]]",0.0016,-0.006292705268896322,1.3720825066810418,(1.3712+9.01e-05j),(0.0008825066810418392-9.01e-05j)
158,[1.37214909+0.00581369j 1.37112782+0.0005254j ],"[[ 0.96401313+0.j         -0.04349022+0.26227329j]
 [ 0.04349022-0.26227329j  0.96401313+0.j        ]]",[1.37329687+3.31396846e-05j 1.36998003+5.69603154e-05j],"[[ 0.79510374+0.j         -0.60624981-0.01646843j]
 [ 0.60624981+0.01646843j  0.79510374+0.j        ]]",0.0016,-0.006248993224749165,1.3720769052822495,(1.3712+9.01e-05j),(0.0008769052822494849-9.01e-05j)
159,[1.37214429+0.00576643j 1.37112699+0.00052895j],"[[ 0.96344997+0.j         -0.04396042+0.26425678j]
 [ 0.04396042-0.26425678j  0.96344997+0.j        ]]",[1.37329332+3.32107844e-05j 1.36997796+5.68892156e-05j],"[[ 0.79460735+0.j         -0.6068996 -0.01649346j]
 [ 0.6068996 +0.01649346j  0.79460735+0.j        ]]",0.0016,-0.006205281180602007,1.3720712806126008,(1.3712+9.01e-05j),(0.0008712806126007777-9.01e-05j)
160,[1.37213948+0.00571911j 1.37112615+0.00053256j],"[[ 0.96287298+0.j         -0.04444068+0.26627177j]
 [ 0.04444068-0.26627177j  0.96287298+0.j        ]]",[1.37328975+3.3282272e-05j 1.36997588+5.6817728e-05j],"[[ 0.79410794+0.j         -0.60755224-0.01651857j]
 [ 0.60755224+0.01651857j  0.79410794+0.j        ]]",0.0016,-0.0061615691364548504,1.3720656328357685,(1.3712+9.01e-05j),(0.0008656328357685705-9.01e-05j)
161,[1.37213467+0.00567172j 1.37112529+0.00053624j],"[[ 0.9622817 +0.j         -0.04493137+0.26831905j]
 [ 0.04493137-0.26831905j  0.9622817 +0.j        ]]",[1.37328618+3.33541463e-05j 1.36997378+5.67458537e-05j],"[[ 0.7936055+0.j         -0.6082077-0.01654377j]
 [ 0.6082077+0.01654377j  0.7936055+0.j        ]]",0.0016,-0.006117857092307693,1.372059962115422,(1.3712+9.01e-05j),(0.0008599621154219417-9.01e-05j)
162,[1.37212986+0.00562426j 1.37112441+0.00053998j],"[[ 0.96167563+0.j         -0.04543289+0.27039941j]
 [ 0.04543289-0.27039941j  0.96167563+0.j        ]]",[1.37328259+3.34264058e-05j 1.36997167+5.66735942e-05j],"[[ 0.79310006+0.j         -0.60886596-0.01656905j]
 [ 0.60886596+0.01656905j  0.79310006+0.j        ]]",0.0016,-0.006074145048160536,1.3720542686152273,(1.3712+9.01e-05j),(0.0008542686152273049-9.01e-05j)
163,[1.37212504+0.00557674j 1.37112351+0.00054379j],"[[ 0.96105426+0.j        -0.04594565+0.2725137j]
 [ 0.04594565-0.2725137j  0.96105426+0.j       ]]",[1.373279  +3.34990492e-05j 1.36996955+5.66009508e-05j],"[[ 0.7925916 +0.j         -0.60952701-0.01659442j]
 [ 0.60952701+0.01659442j  0.7925916 +0.j        ]]",0.0016,-0.006030433004013379,1.3720485524988475,(1.3712+9.01e-05j),(0.0008485524988475213-9.01e-05j)
164,[1.37212023+0.00552915j 1.37112258+0.00054767j],"[[ 0.96041704+0.j         -0.04647008+0.27466276j]
 [ 0.04647008-0.27466276j  0.96041704+0.j        ]]",[1.3732754 +3.35720752e-05j 1.36996742+5.65279248e-05j],"[[ 0.79208014+0.j         -0.61019081-0.01661986j]
 [ 0.61019081+0.01661986j  0.79208014+0.j        ]]",0.0016,-0.005986720959866221,1.3720428139299425,(1.3712+9.01e-05j),(0.0008428139299425652-9.01e-05j)
165,[1.37211542+0.00548148j 1.37112164+0.00055163j],"[[ 0.95976343+0.j        -0.04700665+0.2768475j]
 [ 0.04700665-0.2768475j  0.95976343+0.j       ]]",[1.37327179+3.36454823e-05j 1.36996527+5.64545177e-05j],"[[ 0.79156568+0.j         -0.61085736-0.01664538j]
 [ 0.61085736+0.01664538j  0.79156568+0.j        ]]",0.0016,-0.0059430089157190644,1.3720370530721695,(1.3712+9.01e-05j),(0.0008370530721695246-9.01e-05j)
166,[1.3721106 +0.00543374j 1.37112067+0.00055565j],"[[ 0.95909282+0.j         -0.04755584+0.27906882j]
 [ 0.04755584-0.27906882j  0.95909282+0.j        ]]",[1.37326816+3.37192692e-05j 1.36996311+5.63807308e-05j],"[[ 0.79104822+0.j         -0.61152661-0.01667098j]
 [ 0.61152661+0.01667098j  0.79104822+0.j        ]]",0.0016,-0.005899296871571907,1.3720312700891817,(1.3712+9.01e-05j),(0.0008312700891817126-9.01e-05j)
167,[1.3721058 +0.00538592j 1.37111967+0.00055976j],"[[ 0.9584046 +0.j         -0.04811817+0.28132768j]
 [ 0.04811817-0.28132768j  0.9584046 +0.j        ]]",[1.37326453+3.37934344e-05j 1.36996093+5.63065656e-05j],"[[ 0.79052776+0.j         -0.61219857-0.01669665j]
 [ 0.61219857+0.01669665j  0.79052776+0.j        ]]",0.0016,-0.00585558482742475,1.3720254651446289,(1.3712+9.01e-05j),(0.0008254651446288896-9.01e-05j)
168,[1.37210099+0.00533803j 1.37111865+0.00056394j],"[[ 0.95769812+0.j         -0.04869416+0.28362508j]
 [ 0.04869416-0.28362508j  0.95769812+0.j        ]]",[1.37326089+3.38679764e-05j 1.36995874+5.62320236e-05j],"[[ 0.79000431+0.j        -0.61287319-0.0167224j]
 [ 0.61287319+0.0167224j  0.79000431+0.j       ]]",0.0016,-0.005811872783277593,1.372019638402158,(1.3712+9.01e-05j),(0.0008196384021579295-9.01e-05j)
169,[1.37209619+0.00529005j 1.3711176 +0.00056821j],"[[ 0.95697271+0.j         -0.04928441+0.28596202j]
 [ 0.04928441-0.28596202j  0.95697271+0.j        ]]",[1.37325725+3.39428939e-05j 1.36995654+5.61571061e-05j],"[[ 0.78947788+0.j         -0.61355047-0.01674823j]
 [ 0.61355047+0.01674823j  0.78947788+0.j        ]]",0.0016,-0.005768160739130435,1.372013790025412,(1.3712+9.01e-05j),(0.0008137900254119312-9.01e-05j)
