,eigVal_lossDiff_applied,eigVec_lossDiff_applied,eigVal_lossless,eigVec_lossless,Coupling coeff.,Ecm,XC,Ecm-XC
126,[1.37173321-0.00169j 1.37026679-0.00169j],"[[ 0.29457912-0.64282435j -0.29457912-0.64282435j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37276-9.e-05j 1.36924-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-1.08826793e-17j]]",0.00176,(1.371-9e-05j),(1.371-9e-05j),0j
127,[1.3717569-0.00169j 1.3702431-0.00169j],"[[ 0.30237867-0.63919257j -0.30237867-0.63919257j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37277-9.e-05j 1.36923-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+5.41417167e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00177,(1.371-9e-05j),(1.371-9e-05j),0j
128,[1.37178-0.00169j 1.37022-0.00169j],"[[ 0.70710678+0.j        -0.30985578-0.6356016j]
 [ 0.30985578+0.6356016j  0.70710678+0.j       ]]",[1.37278-9.e-05j 1.36922-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+5.38035328e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0017800000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
129,[1.37180256-0.00169j 1.37019744-0.00169j],"[[ 0.70710678+0.j         -0.31703603-0.63205075j]
 [ 0.31703603+0.63205075j  0.70710678+0.j        ]]",[1.37279-9.e-05j 1.36921-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0017900000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
130,[1.37182462-0.00169j 1.37017538-0.00169j],"[[ 0.32394177-0.62853936j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.32394177+0.62853936j]]",[1.3728-9.e-05j 1.3692-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-5.33291944e-18j]]",0.0018000000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
131,[1.37184623-0.00169j 1.37015377-0.00169j],"[[ 0.3305927 -0.62506677j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.3305927 +0.62506677j]]",[1.37281-9.e-05j 1.36919-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-3.24756886e-31j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0018100000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
132,[1.37186741-0.00169j 1.37013259-0.00169j],"[[ 0.33700629-0.62163234j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.33700629+0.62163234j]]",[1.37282-9.e-05j 1.36918-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0018200000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
133,[1.3718882-0.00169j 1.3701118-0.00169j],"[[ 0.34319811-0.61823544j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.34319811+0.61823544j]]",[1.37283-9.e-05j 1.36917-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-5.23665784e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00183,(1.371-9e-05j),(1.371-9e-05j),0j
134,[1.37190863-0.00169j 1.37009137-0.00169j],"[[ 0.70710678+0.j         -0.34918214-0.61487546j]
 [ 0.34918214+0.61487546j  0.70710678+0.j        ]]",[1.37284-9.e-05j 1.36916-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.17706537e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00184,(1.371-9e-05j),(1.371-9e-05j),0j
135,[1.37192871-0.00169j 1.37007129-0.00169j],"[[ 0.70710678+0.j         -0.35497096-0.61155181j]
 [ 0.35497096+0.61155181j  0.70710678+0.j        ]]",[1.37285-9.e-05j 1.36915-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.17706537e-18j]]",0.00185,(1.371-9e-05j),(1.371-9e-05j),0j
136,[1.37194847-0.00169j 1.37005153-0.00169j],"[[ 0.70710678+0.j         0.70710678+0.j       ]
 [ 0.36057597+0.6082639j -0.36057597+0.6082639j]]",[1.37286-9.e-05j 1.36914-9.e-05j],"[[ 0.70710678-0.0000000e+00j -0.70710678+1.8451891e-30j]
 [ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]]",0.00186,(1.371-9e-05j),(1.371-9e-05j),0j
137,[1.37196794-0.00169j 1.37003206-0.00169j],"[[ 0.70710678+0.j         -0.36600753-0.60501115j]
 [ 0.36600753+0.60501115j  0.70710678+0.j        ]]",[1.37287-9.e-05j 1.36913-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0018700000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
138,[1.37198712-0.00169j 1.37001288-0.00169j],"[[ 0.70710678+0.j         -0.37127507-0.60179301j]
 [ 0.37127507+0.60179301j  0.70710678+0.j        ]]",[1.37288-9.e-05j 1.36912-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.0018800000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
139,[1.37200603-0.00169j 1.36999397-0.00169j],"[[ 0.37638726-0.59860892j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.37638726+0.59860892j]]",[1.37289-9.e-05j 1.36911-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-5.07041474e-18j]]",0.0018900000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
140,[1.3720247-0.00169j 1.3699753-0.00169j],"[[ 0.38135202-0.59545834j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.38135202+0.59545834j]]",[1.3729-9.e-05j 1.3691-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.04831637e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0019000000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
141,[1.37204312-0.00169j 1.36995688-0.00169j],"[[ 0.70710678+0.j         -0.38617668-0.59234076j]
 [ 0.38617668+0.59234076j  0.70710678+0.j        ]]",[1.37291-9.e-05j 1.36909-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-5.02121131e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00191,(1.371-9e-05j),(1.371-9e-05j),0j
142,[1.37206132-0.00169j 1.36993868-0.00169j],"[[ 0.39086798-0.58925565j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.39086798+0.58925565j]]",[1.37292-9.e-05j 1.36908-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678-0.j]]",0.00192,(1.371-9e-05j),(1.371-9e-05j),0j
143,[1.37207931-0.00169j 1.36992069-0.00169j],"[[ 0.39543219-0.58620251j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.39543219+0.58620251j]]",[1.37293-9.e-05j 1.36907-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00193,(1.371-9e-05j),(1.371-9e-05j),0j
144,[1.37209709-0.00169j 1.36990291-0.00169j],"[[ 0.3998751 -0.58318085j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.3998751 +0.58318085j]]",[1.37294-9.e-05j 1.36906-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00194,(1.371-9e-05j),(1.371-9e-05j),0j
145,[1.37211467-0.00169j 1.36988533-0.00169j],"[[ 0.70710678+0.j         -0.40420212-0.58019018j]
 [ 0.40420212+0.58019018j  0.70710678+0.j        ]]",[1.37295-9.e-05j 1.36905-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0019500000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
146,[1.37213208-0.00169j 1.36986792-0.00169j],"[[ 0.40841829-0.57723003j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.40841829+0.57723003j]]",[1.37296-9.e-05j 1.36904-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00196,(1.371-9e-05j),(1.371-9e-05j),0j
147,[1.3721493-0.00169j 1.3698507-0.00169j],"[[ 0.4125283 -0.57429992j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.4125283 +0.57429992j]]",[1.37297-9.e-05j 1.36903-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.86450957e-18j]]",0.0019700000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
148,[1.37216636-0.00169j 1.36983364-0.00169j],"[[ 0.70710678+0.j         -0.41653656-0.57139942j]
 [ 0.41653656+0.57139942j  0.70710678+0.j        ]]",[1.37298-9.e-05j 1.36902-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+4.83994134e-18j]]",0.00198,(1.371-9e-05j),(1.371-9e-05j),0j
149,[1.37218326-0.00169j 1.36981674-0.00169j],"[[ 0.70710678+0.j         -0.42044719-0.56852807j]
 [ 0.42044719+0.56852807j  0.70710678+0.j        ]]",[1.37299-9.e-05j 1.36901-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0019900000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
150,[1.3722-0.00169j 1.3698-0.00169j],"[[ 0.70710678+0.j         -0.42426407-0.56568542j]
 [ 0.42426407+0.56568542j  0.70710678+0.j        ]]",[1.373-9.e-05j 1.369-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-4.79154193e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.002,(1.371-9e-05j),(1.371-9e-05j),0j
151,[1.37221659-0.00169j 1.36978341-0.00169j],"[[ 0.70710678+0.j         -0.42799084-0.56287107j]
 [ 0.42799084+0.56287107j  0.70710678+0.j        ]]",[1.37301-9.e-05j 1.36899-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.76770341e-18j]]",0.00201,(1.371-9e-05j),(1.371-9e-05j),0j
152,[1.37223305-0.00169j 1.36976695-0.00169j],"[[ 0.43163094-0.56008458j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.43163094+0.56008458j]]",[1.37302-9.e-05j 1.36898-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-4.75693703e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00202,(1.371-9e-05j),(1.371-9e-05j),0j
153,[1.37224936-0.00169j 1.36975064-0.00169j],"[[ 0.43518759-0.55732554j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.43518759+0.55732554j]]",[1.37303-9.e-05j 1.36897-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.00203,(1.371-9e-05j),(1.371-9e-05j),0j
154,[1.37226554-0.00169j 1.36973446-0.00169j],"[[ 0.43866387-0.55459355j -0.43866387-0.55459355j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37304-9.e-05j 1.36896-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00204,(1.371-9e-05j),(1.371-9e-05j),0j
155,[1.3722816-0.00169j 1.3697184-0.00169j],"[[ 0.70710678+0.j         -0.44206266-0.55188822j]
 [ 0.44206266+0.55188822j  0.70710678+0.j        ]]",[1.37305-9.e-05j 1.36895-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-1.26583704e-31j]]",0.00205,(1.371-9e-05j),(1.371-9e-05j),0j
156,[1.37229754-0.00169j 1.36970246-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.4453867 +0.54920915j -0.4453867 +0.54920915j]]",[1.37306-9.e-05j 1.36894-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.00206,(1.371-9e-05j),(1.371-9e-05j),0j
157,[1.37231335-0.00169j 1.36968665-0.00169j],"[[ 0.70710678+0.j         -0.44863858-0.54655597j]
 [ 0.44863858+0.54655597j  0.70710678+0.j        ]]",[1.37307-9.e-05j 1.36893-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+4.62950911e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0020700000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
158,[1.37232906-0.00169j 1.36967094-0.00169j],"[[ 0.45182077-0.54392829j -0.45182077-0.54392829j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37308-9.e-05j 1.36892-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-4.60725185e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0020800000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
159,[1.37234466-0.00169j 1.36965534-0.00169j],"[[ 0.70710678+0.j         -0.45493562-0.54132577j]
 [ 0.45493562+0.54132577j  0.70710678+0.j        ]]",[1.37309-9.e-05j 1.36891-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-4.58520759e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00209,(1.371-9e-05j),(1.371-9e-05j),0j
160,[1.37236015-0.00169j 1.36963985-0.00169j],"[[ 0.45798533-0.53874802j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.45798533+0.53874802j]]",[1.3731-9.e-05j 1.3689-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.0021000000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
161,[1.37237554-0.00169j 1.36962446-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.46097205+0.53619472j -0.46097205+0.53619472j]]",[1.37311-9.e-05j 1.36889-9.e-05j],"[[ 0.70710678+0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678-0.0000000e+00j -0.70710678-4.5417459e-18j]]",0.00211,(1.371-9e-05j),(1.371-9e-05j),0j
162,[1.37239083-0.00169j 1.36960917-0.00169j],"[[ 0.46389777-0.5336655j -0.46389777-0.5336655j]
 [ 0.70710678+0.j         0.70710678+0.j       ]]",[1.37312-9.e-05j 1.36888-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-4.52032257e-18j]]",0.0021200000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
163,[1.37240602-0.00169j 1.36959398-0.00169j],"[[ 0.46676443-0.53116002j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.46676443+0.53116002j]]",[1.37313-9.e-05j 1.36887-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678-0.j]]",0.00213,(1.371-9e-05j),(1.371-9e-05j),0j
164,[1.37242113-0.00169j 1.36957887-0.00169j],"[[ 0.70710678+0.j         -0.46957386-0.52867797j]
 [ 0.46957386+0.52867797j  0.70710678+0.j        ]]",[1.37314-9.e-05j 1.36886-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+4.47807657e-18j]]",0.0021400000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
165,[1.37243614-0.00169j 1.36956386-0.00169j],"[[ 0.70710678+0.j        0.70710678+0.j      ]
 [ 0.47232781+0.526219j -0.47232781+0.526219j]]",[1.37315-9.e-05j 1.36885-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00215,(1.371-9e-05j),(1.371-9e-05j),0j
166,[1.37245107-0.00169j 1.36954893-0.00169j],"[[ 0.70710678+0.j        -0.47502798-0.5237828j]
 [ 0.47502798+0.5237828j  0.70710678+0.j       ]]",[1.37316-9.e-05j 1.36884-9.e-05j],"[[ 0.70710678-0.0000000e+00j  0.70710678+0.0000000e+00j]
 [ 0.70710678+0.0000000e+00j -0.70710678-4.4366129e-18j]]",0.0021600000000000005,(1.371-9e-05j),(1.371-9e-05j),0j
167,[1.37246591-0.00169j 1.36953409-0.00169j],"[[ 0.47767594-0.52136906j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.47767594+0.52136906j]]",[1.37317-9.e-05j 1.36883-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.41812385e-18j]]",0.00217,(1.371-9e-05j),(1.371-9e-05j),0j
168,[1.37248068-0.00169j 1.36951932-0.00169j],"[[ 0.70710678+0.j         -0.48027326-0.51897745j]
 [ 0.48027326+0.51897745j  0.70710678+0.j        ]]",[1.37318-9.e-05j 1.36882-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678+8.79182005e-18j]]",0.00218,(1.371-9e-05j),(1.371-9e-05j),0j
169,[1.37249536-0.00169j 1.36950464-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48282139+0.51660769j -0.48282139+0.51660769j]]",[1.37319-9.e-05j 1.36881-9.e-05j],"[[ 0.70710678-0.j -0.70710678+0.j]
 [ 0.70710678+0.j  0.70710678+0.j]]",0.00219,(1.371-9e-05j),(1.371-9e-05j),0j
170,[1.37250997-0.00169j 1.36949003-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48532174+0.51425948j -0.48532174+0.51425948j]]",[1.3732-9.e-05j 1.3688-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-4.35594721e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0022,(1.371-9e-05j),(1.371-9e-05j),0j
171,[1.3725245-0.00169j 1.3694755-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.48777567+0.51193251j -0.48777567+0.51193251j]]",[1.37321-9.e-05j 1.36879-9.e-05j],"[[ 0.70710678+0.j  0.70710678+0.j]
 [ 0.70710678-0.j -0.70710678-0.j]]",0.00221,(1.371-9e-05j),(1.371-9e-05j),0j
172,[1.37253896-0.00169j 1.36946104-0.00169j],"[[ 0.70710678+0.j         -0.49018448-0.50962651j]
 [ 0.49018448+0.50962651j  0.70710678+0.j        ]]",[1.37322-9.e-05j 1.36878-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.32325616e-18j]]",0.00222,(1.371-9e-05j),(1.371-9e-05j),0j
173,[1.37255335-0.00169j 1.36944665-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.49254941+0.50734119j -0.49254941+0.50734119j]]",[1.37323-9.e-05j 1.36877-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+4.29734702e-18j]]",0.00223,(1.371-9e-05j),(1.371-9e-05j),0j
174,[1.37256767-0.00169j 1.36943233-0.00169j],"[[ 0.70710678+0.j         -0.49487166-0.50507627j]
 [ 0.49487166+0.50507627j  0.70710678+0.j        ]]",[1.37324-9.e-05j 1.36876-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+1.35525272e-20j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0022400000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
175,[1.37258193-0.00169j 1.36941807-0.00169j],"[[ 0.70710678+0.j         -0.49715238-0.50283149j]
 [ 0.49715238+0.50283149j  0.70710678+0.j        ]]",[1.37325-9.e-05j 1.36875-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.26904605e-18j]]",0.0022500000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
176,[1.37259612-0.00169j 1.36940388-0.00169j],"[[ 0.49939269-0.50060657j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.49939269+0.50060657j]]",[1.37326-9.e-05j 1.36874-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+4.24030259e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00226,(1.371-9e-05j),(1.371-9e-05j),0j
177,[1.37261025-0.00169j 1.36938975-0.00169j],"[[ 0.50159365-0.49840126j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50159365+0.49840126j]]",[1.37327-9.e-05j 1.36873-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-4.22162284e-18j]]",0.0022700000000000003,(1.371-9e-05j),(1.371-9e-05j),0j
178,[1.37262432-0.00169j 1.36937568-0.00169j],"[[ 0.70710678+0.j         -0.50375628-0.49621529j]
 [ 0.50375628+0.49621529j  0.70710678+0.j        ]]",[1.37328-9.e-05j 1.36872-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-4.20310695e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00228,(1.371-9e-05j),(1.371-9e-05j),0j
179,[1.37263832-0.00169j 1.36936168-0.00169j],"[[ 0.50588158-0.49404841j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.50588158+0.49404841j]]",[1.37329-9.e-05j 1.36871-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678+4.18475277e-18j]]",0.0022900000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
180,[1.37265227-0.00169j 1.36934773-0.00169j],"[[ 0.5079705 -0.49190037j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.5079705 +0.49190037j]]",[1.3733-9.e-05j 1.3687-9.e-05j],"[[ 0.70710678-0.j  0.70710678+0.j]
 [ 0.70710678+0.j -0.70710678+0.j]]",0.0023,(1.371-9e-05j),(1.371-9e-05j),0j
181,[1.37266616-0.00169j 1.36933384-0.00169j],"[[ 0.51002396-0.48977093j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.51002396+0.48977093j]]",[1.37331-9.e-05j 1.36869-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.13352078e-18j]]",0.0023100000000000004,(1.371-9e-05j),(1.371-9e-05j),0j
182,[1.37268-0.00169j 1.36932-0.00169j],"[[ 0.51204284-0.48765985j -0.51204284-0.48765985j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37332-9.e-05j 1.36868-9.e-05j],"[[ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678-0.00000000e+00j -0.70710678-4.14029705e-18j]]",0.00232,(1.371-9e-05j),(1.371-9e-05j),0j
183,[1.37269378-0.00169j 1.36930622-0.00169j],"[[ 0.51402801-0.48556689j -0.51402801-0.48556689j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",[1.37333-9.e-05j 1.36867-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678+4.07931067e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.0023300000000000005,(1.371-9e-05j),(1.371-9e-05j),0j
184,[1.37270751-0.00169j 1.36929249-0.00169j],"[[ 0.70710678+0.j         -0.51598029-0.48349182j]
 [ 0.51598029+0.48349182j  0.70710678+0.j        ]]",[1.37334-9.e-05j 1.36866-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678-4.07931067e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00234,(1.371-9e-05j),(1.371-9e-05j),0j
185,[1.37272119-0.00169j 1.36927881-0.00169j],"[[ 0.70710678+0.j        -0.51790049-0.4814344j]
 [ 0.51790049+0.4814344j  0.70710678+0.j       ]]",[1.37335-9.e-05j 1.36865-9.e-05j],"[[ 0.70710678+0.00000000e+00j -0.70710678+4.07790802e-18j]
 [ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00235,(1.371-9e-05j),(1.371-9e-05j),0j
186,[1.37273482-0.00169j 1.36926518-0.00169j],"[[ 0.70710678+0.j         -0.51978936-0.47939443j]
 [ 0.51978936+0.47939443j  0.70710678+0.j        ]]",[1.37336-9.e-05j 1.36864-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-4.06062875e-18j]]",0.00236,(1.371-9e-05j),(1.371-9e-05j),0j
187,[1.3727484-0.00169j 1.3692516-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.52164767+0.47737167j -0.52164767+0.47737167j]]",[1.37337-9.e-05j 1.36863-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-4.01154804e-18j]]",0.00237,(1.371-9e-05j),(1.371-9e-05j),0j
188,[1.37276193-0.00169j 1.36923807-0.00169j],"[[ 0.70710678+0.j         0.70710678+0.j       ]
 [ 0.52347613+0.4753659j -0.52347613+0.4753659j]]",[1.37338-9.e-05j 1.36862-9.e-05j],"[[ 0.70710678+0.j -0.70710678+0.j]
 [ 0.70710678-0.j  0.70710678+0.j]]",0.00238,(1.371-9e-05j),(1.371-9e-05j),0j
189,[1.37277542-0.00169j 1.36922458-0.00169j],"[[ 0.52527544-0.47337692j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.52527544+0.47337692j]]",[1.37339-9.e-05j 1.36861-9.e-05j],"[[ 0.70710678-0.00000000e+00j -0.70710678-4.00965852e-18j]
 [ 0.70710678+0.00000000e+00j  0.70710678+0.00000000e+00j]]",0.00239,(1.371-9e-05j),(1.371-9e-05j),0j
190,[1.37278885-0.00169j 1.36921115-0.00169j],"[[ 0.70710678+0.j          0.70710678+0.j        ]
 [ 0.52704628+0.47140452j -0.52704628+0.47140452j]]",[1.3734-9.e-05j 1.3686-9.e-05j],"[[ 0.70710678-0.00000000e+00j  0.70710678+0.00000000e+00j]
 [ 0.70710678+0.00000000e+00j -0.70710678-3.98444298e-18j]]",0.0024000000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
